'sample #','ECG '
0,86
1,111
2,133
3,155
4,168
5,175
6,181
7,183
8,182
9,175
10,166
11,156
12,150
13,144
14,138
15,133
16,128
17,125
18,126
19,129
20,134
21,139
22,144
23,150
24,159
25,167
26,170
27,168
28,161
29,151
30,137
31,117
32,102
33,93
34,87
35,82
36,77
37,71
38,65
39,59
40,52
41,44
42,30
43,7
44,-9
45,-20
46,-29
47,-36
48,-38
49,-36
50,-30
51,-21
52,-9
53,8
54,17
55,24
56,30
57,34
58,28
59,13
60,-10
61,-43
62,-66
63,-84
64,-107
65,-118
66,-124
67,-129
68,-133
69,-136
70,-138
71,-140
72,-141
73,-142
74,-143
75,-145
76,-147
77,-148
78,-149
79,-149
80,-149
81,-149
82,-149
83,-150
84,-151
85,-152
86,-155
87,-156
88,-149
89,-130
90,-77
91,-7
92,79
93,174
94,260
95,322
96,344
97,345
98,334
99,304
100,222
101,113
102,-3
103,-101
104,-172
105,-209
106,-221
107,-226
108,-218
109,-205
110,-198
111,-195
112,-191
113,-189
114,-187
115,-185
116,-182
117,-179
118,-175
119,-172
120,-169
121,-167
122,-165
123,-164
124,-163
125,-163
126,-163
127,-163
128,-163
129,-163
130,-161
131,-159
132,-156
133,-153
134,-149
135,-146
136,-142
137,-139
138,-136
139,-132
140,-128
141,-122
142,-112
143,-101
144,-91
145,-81
146,-68
147,-53
148,-40
149,-27
150,-17
151,-9
152,-1
153,6
154,16
155,27
156,38
157,49
158,60
159,70
160,80
161,86
162,91
163,96
164,101
165,104
166,105
167,104
168,103
169,100
170,97
171,91
172,83
173,68
174,38
175,22
176,14
177,9
178,5
179,2
180,-2
181,-7
182,-11
183,-14
184,-17
185,-23
186,-35
187,-62
188,-79
189,-89
190,-96
191,-98
192,-95
193,-87
194,-80
195,-78
196,-76
197,-75
198,-75
199,-74
200,-72
201,-70
202,-66
203,-63
204,-59
205,-55
206,-50
207,-45
208,-40
209,-37
210,-34
211,-32
212,-29
213,-27
214,-23
215,-19
216,-13
217,-8
218,-4
219,0
220,3
221,5
222,6
223,5
224,5
225,4
226,3
227,2
228,0
229,0
230,0
231,-1
232,-1
233,-1
234,-2
235,-3
236,-4
237,-2
238,1
239,5
240,8
241,10
242,12
243,14
244,16
245,18
246,19
247,20
248,19
249,18
250,15
251,12
252,9
253,5
254,1
255,-1
256,-4
257,-7
258,-10
259,-13
260,-15
261,-18
262,-22
263,-25
264,-26
265,-26
266,-26
267,-25
268,-22
269,-19
270,-15
271,-11
272,-8
273,-3
274,1
275,6
276,13
277,21
278,26
279,26
280,21
281,11
282,0
283,-12
284,-29
285,-47
286,-67
287,-81
288,-93
289,-104
290,-110
291,-111
292,-112
293,-112
294,-112
295,-113
296,-114
297,-115
298,-116
299,-114
300,-110
301,-106
302,-103
303,-100
304,-97
305,-94
306,-89
307,-83
308,-75
309,-65
310,-47
311,-16
312,38
313,110
314,199
315,290
316,367
317,417
318,436
319,436
320,413
321,349
322,236
323,107
324,-4
325,-100
326,-165
327,-186
328,-196
329,-196
330,-190
331,-180
332,-168
333,-151
334,-140
335,-135
336,-132
337,-130
338,-128
339,-125
340,-123
341,-123
342,-123
343,-123
344,-124
345,-125
346,-127
347,-129
348,-131
349,-134
350,-136
351,-141
352,-145
353,-147
354,-143
355,-133
356,-122
357,-112
358,-103
359,-95
360,-87
361,-80
362,-75
363,-70
364,-65
365,-61
366,-57
367,-52
368,-47
369,-42
370,-36
371,-29
372,-20
373,-7
374,7
375,25
376,45
377,68
378,89
379,100
380,108
381,115
382,120
383,121
384,120
385,117
386,113
387,108
388,102
389,95
390,85
391,72
392,56
393,45
394,38
395,31
396,25
397,20
398,16
399,12
400,10
401,8
402,5
403,-2
404,-20
405,-42
406,-62
407,-77
408,-88
409,-89
410,-90
411,-91
412,-93
413,-88
414,-80
415,-76
416,-74
417,-71
418,-70
419,-68
420,-66
421,-64
422,-62
423,-59
424,-56
425,-55
426,-53
427,-52
428,-51
429,-49
430,-47
431,-38
432,-19
433,-11
434,-6
435,-2
436,0
437,3
438,5
439,7
440,8
441,9
442,10
443,11
444,13
445,14
446,16
447,17
448,19
449,20
450,23
451,25
452,27
453,29
454,31
455,34
456,38
457,41
458,42
459,38
460,29
461,20
462,11
463,1
464,-6
465,-6
466,-1
467,6
468,20
469,40
470,48
471,52
472,55
473,57
474,59
475,60
476,61
477,61
478,59
479,57
480,53
481,50
482,47
483,44
484,40
485,36
486,33
487,30
488,29
489,31
490,34
491,39
492,45
493,52
494,68
495,91
496,101
497,107
498,112
499,113
500,112
501,108
502,102
503,92
504,71
505,53
506,42
507,37
508,42
509,51
510,63
511,76
512,80
513,83
514,87
515,86
516,73
517,52
518,25
519,7
520,-4
