'sample #','ECG '
0,352
1,431
2,505
3,571
4,621
5,642
6,649
7,645
8,637
9,633
10,630
11,627
12,625
13,623
14,621
15,618
16,613
17,610
18,607
19,603
20,598
21,593
22,582
23,561
24,545
25,523
26,498
27,474
28,448
29,429
30,418
31,410
32,404
33,399
34,395
35,392
36,390
37,388
38,386
39,383
40,379
41,376
42,371
43,365
44,357
45,338
46,309
47,286
48,263
49,242
50,218
51,190
52,160
53,138
54,126
55,116
56,108
57,101
58,90
59,75
60,56
61,38
62,19
63,0
64,-20
65,-40
66,-57
67,-72
68,-84
69,-96
70,-107
71,-120
72,-136
73,-154
74,-177
75,-205
76,-231
77,-258
78,-280
79,-296
80,-313
81,-327
82,-339
83,-350
84,-362
85,-367
86,-371
87,-374
88,-377
89,-380
90,-382
91,-386
92,-389
93,-391
94,-393
95,-396
96,-399
97,-404
98,-412
99,-427
100,-441
101,-460
102,-484
103,-509
104,-537
105,-571
106,-604
107,-634
108,-665
109,-697
110,-726
111,-738
112,-744
113,-748
114,-752
115,-755
116,-759
117,-763
118,-767
119,-771
120,-775
121,-779
122,-783
123,-788
124,-793
125,-799
126,-804
127,-807
128,-807
129,-805
130,-801
131,-794
132,-785
133,-769
134,-737
135,-680
136,-605
137,-519
138,-439
139,-371
140,-317
141,-296
142,-295
143,-306
144,-336
145,-393
146,-470
147,-561
148,-652
149,-733
150,-798
151,-853
152,-888
153,-914
154,-930
155,-944
156,-957
157,-967
158,-975
159,-982
160,-989
161,-995
162,-1002
163,-1017
164,-1043
165,-1061
166,-1072
167,-1076
168,-1070
169,-1056
170,-1034
171,-1005
172,-978
173,-951
174,-934
175,-923
176,-916
177,-915
178,-917
179,-921
180,-925
181,-929
182,-932
183,-931
184,-925
185,-914
186,-902
187,-885
188,-871
189,-852
190,-823
191,-796
192,-777
193,-760
194,-741
195,-724
196,-718
197,-713
198,-708
199,-727
200,-741
201,-749
202,-755
203,-760
204,-761
205,-760
206,-757
207,-753
208,-749
209,-745
210,-741
211,-737
212,-732
213,-729
214,-728
215,-729
216,-730
217,-733
218,-735
219,-737
220,-742
221,-746
222,-747
223,-741
224,-729
225,-709
226,-676
227,-641
228,-610
229,-563
230,-512
231,-454
232,-385
233,-308
234,-232
235,-161
236,-92
237,-24
238,43
239,106
240,142
241,154
242,159
243,154
244,144
245,129
246,102
247,72
248,41
249,6
250,-24
251,-48
252,-67
253,-87
254,-113
255,-144
256,-160
257,-168
258,-174
259,-180
260,-186
261,-193
262,-200
263,-210
264,-226
265,-239
266,-256
267,-281
268,-304
269,-320
270,-326
271,-328
272,-329
273,-331
274,-332
275,-334
276,-336
277,-337
278,-338
279,-339
280,-339
281,-338
282,-337
283,-336
284,-336
285,-335
286,-334
287,-333
288,-332
289,-329
290,-327
291,-324
292,-318
293,-305
294,-288
295,-263
296,-232
297,-202
298,-175
299,-151
300,-122
301,-88
302,-55
303,-23
304,8
305,30
306,43
307,53
308,62
309,71
310,78
311,85
312,91
313,97
314,103
315,107
316,114
317,127
318,153
319,185
320,215
321,245
322,277
