'sample #','ECG '
0,-674
1,-801
2,-932
3,-1063
4,-1172
5,-1221
6,-1218
7,-1188
8,-1168
9,-1150
10,-1136
11,-1126
12,-1116
13,-1105
14,-1095
15,-1087
16,-1079
17,-1073
18,-1068
19,-1062
20,-1057
21,-1052
22,-1048
23,-1043
24,-1038
25,-1034
26,-1030
27,-1026
28,-1022
29,-1018
30,-1016
31,-1013
32,-1010
33,-1008
34,-1004
35,-1000
36,-997
37,-990
38,-981
39,-970
40,-957
41,-946
42,-935
43,-925
44,-917
45,-911
46,-905
47,-900
48,-895
49,-890
50,-884
51,-879
52,-872
53,-865
54,-853
55,-836
56,-822
57,-808
58,-793
59,-771
60,-758
61,-748
62,-741
63,-735
64,-731
65,-729
66,-728
67,-726
68,-724
69,-722
70,-717
71,-717
72,-729
73,-761
74,-814
75,-887
76,-973
77,-1060
78,-1134
79,-1171
80,-1183
81,-1168
82,-1124
83,-1048
84,-949
85,-839
86,-736
87,-649
88,-583
89,-562
90,-556
91,-553
92,-551
93,-550
94,-547
95,-544
96,-539
97,-533
98,-526
99,-517
100,-504
101,-492
102,-480
103,-469
104,-458
105,-448
106,-439
107,-431
108,-424
109,-419
110,-415
111,-411
112,-405
113,-399
114,-393
115,-388
116,-383
117,-379
118,-375
119,-371
120,-366
121,-362
122,-358
123,-354
124,-350
125,-345
126,-340
127,-333
128,-325
129,-316
130,-309
131,-302
132,-296
133,-291
134,-287
135,-283
136,-280
137,-277
138,-273
139,-270
140,-266
141,-263
142,-259
143,-255
144,-251
145,-247
146,-243
147,-239
148,-235
149,-232
150,-228
151,-224
152,-221
153,-218
154,-215
155,-213
156,-211
157,-209
158,-206
159,-204
160,-202
161,-200
162,-198
163,-196
164,-195
165,-193
166,-192
167,-191
168,-189
169,-188
170,-186
171,-184
172,-181
173,-178
174,-174
175,-168
176,-157
177,-145
178,-132
179,-116
180,-98
181,-81
182,-64
183,-46
184,-31
185,-15
186,0
187,14
188,29
189,45
190,64
191,77
192,87
193,95
194,104
195,115
196,123
197,127
198,129
199,131
200,133
201,134
202,136
203,137
204,139
205,140
206,142
207,143
208,145
209,146
210,147
211,147
212,146
213,146
214,145
215,144
216,143
217,143
218,142
219,142
220,142
221,142
222,142
223,143
224,143
225,143
226,142
227,141
228,141
229,140
230,139
231,138
232,138
233,138
234,138
235,139
236,140
237,141
238,142
239,143
240,144
241,144
242,145
243,145
244,144
245,145
246,145
247,145
248,146
249,148
250,149
251,150
252,151
253,153
254,154
255,155
256,156
257,156
258,157
259,159
260,160
261,161
262,163
263,163
264,164
265,164
266,163
267,161
268,159
269,156
270,153
271,150
272,148
273,145
274,142
275,140
276,138
277,135
278,133
279,130
280,127
281,123
282,120
283,116
284,112
285,109
286,107
287,105
288,104
289,103
290,103
291,103
292,102
293,101
294,98
295,96
296,92
297,86
298,78
299,70
300,61
301,53
302,47
303,43
304,39
305,35
306,31
307,28
308,24
309,22
310,19
311,17
312,15
313,14
314,12
315,11
316,10
317,8
318,5
319,2
320,0
321,0
322,4
323,10
324,18
325,25
326,33
327,41
328,49
329,56
330,62
331,67
332,71
333,75
334,79
335,85
336,93
337,97
338,90
339,71
340,18
341,-64
342,-166
343,-273
344,-369
345,-435
346,-459
347,-459
348,-442
349,-394
350,-314
351,-220
352,-121
353,-30
354,42
355,60
356,61
357,63
358,64
359,65
360,66
361,67
362,67
363,68
364,69
365,70
366,69
367,69
368,68
369,67
370,67
371,66
372,66
373,65
374,63
375,62
376,60
377,58
378,56
379,54
380,52
381,50
382,48
383,46
384,43
385,41
386,39
387,37
388,35
389,34
390,32
391,31
392,30
393,29
394,27
395,26
396,24
397,23
398,21
399,20
400,18
401,17
402,16
403,14
404,13
405,12
406,11
