'sample #','ECG '
0,-94
1,-103
2,-110
3,-116
4,-121
5,-123
6,-125
7,-125
8,-124
9,-124
10,-123
11,-122
12,-122
13,-121
14,-121
15,-122
16,-123
17,-124
18,-125
19,-129
20,-135
21,-144
22,-159
23,-189
24,-207
25,-215
26,-221
27,-225
28,-227
29,-228
30,-227
31,-223
32,-218
33,-213
34,-209
35,-205
36,-202
37,-199
38,-197
39,-196
40,-195
41,-193
42,-191
43,-187
44,-183
45,-180
46,-179
47,-178
48,-178
49,-176
50,-174
51,-171
52,-169
53,-164
54,-158
55,-151
56,-145
57,-139
58,-130
59,-114
60,-85
61,-55
62,-22
63,15
64,50
65,86
66,117
67,138
68,154
69,153
70,136
71,111
72,81
73,35
74,-20
75,-68
76,-93
77,-109
78,-121
79,-121
80,-108
81,-89
82,-62
83,-42
84,-28
85,-23
86,-27
87,-37
88,-51
89,-73
90,-98
91,-114
92,-121
93,-127
94,-125
95,-108
96,-91
97,-72
98,-60
99,-49
100,-38
101,-38
102,-51
103,-70
104,-97
105,-114
106,-123
107,-128
108,-133
109,-139
110,-144
111,-149
112,-153
113,-158
114,-165
115,-176
116,-182
117,-186
118,-190
119,-196
120,-194
121,-176
122,-151
123,-116
124,-92
125,-77
126,-68
127,-67
128,-71
129,-78
130,-85
131,-97
132,-107
133,-117
134,-127
135,-127
136,-111
137,-83
138,-61
139,-54
140,-49
141,-46
142,-45
143,-46
144,-49
145,-53
146,-57
147,-63
148,-68
149,-72
150,-73
151,-71
152,-68
153,-64
154,-58
155,-59
156,-73
157,-81
158,-86
159,-91
160,-95
161,-98
162,-101
163,-101
164,-100
165,-97
166,-93
167,-87
168,-79
169,-67
170,-46
171,-26
172,-1
173,27
174,56
175,84
176,112
177,144
178,163
179,172
180,178
181,182
182,187
183,192
184,196
185,200
186,204
187,210
188,219
189,225
190,224
191,216
192,204
193,182
194,155
195,133
196,114
197,97
198,87
199,97
200,129
201,171
202,184
203,191
204,191
205,184
206,173
207,155
208,126
209,95
210,68
211,53
212,43
213,38
214,46
215,61
216,72
217,83
218,93
219,99
220,103
221,106
222,111
223,118
224,122
225,121
226,113
227,101
228,82
229,51
230,20
231,-11
232,-36
233,-52
234,-59
235,-60
236,-61
237,-61
238,-62
239,-61
240,-55
241,-49
242,-43
243,-46
244,-66
245,-79
246,-89
247,-96
248,-101
249,-102
250,-100
251,-94
252,-87
253,-78
