'sample #','ECG '
0,201
1,276
2,368
3,476
4,590
5,693
6,760
7,782
8,791
9,798
10,785
11,743
12,700
13,651
14,598
15,551
16,534
17,529
18,531
19,535
20,539
21,545
22,543
23,527
24,513
25,500
26,487
27,475
28,466
29,455
30,448
31,447
32,451
33,457
34,460
35,464
36,467
37,470
38,471
39,469
40,466
41,461
42,456
43,453
44,449
45,445
46,441
47,436
48,431
49,426
50,420
51,414
52,408
53,401
54,395
55,388
56,380
57,372
58,364
59,359
60,356
61,353
62,350
63,347
64,345
65,342
66,341
67,339
68,336
69,332
70,328
71,324
72,322
73,319
74,317
75,315
76,312
77,310
78,306
79,302
80,299
81,295
82,291
83,286
84,280
85,268
86,245
87,229
88,216
89,206
90,193
91,180
92,166
93,152
94,139
95,128
96,117
97,106
98,94
99,83
100,69
101,53
102,39
103,20
104,-2
105,-25
106,-51
107,-80
108,-109
109,-132
110,-150
111,-168
112,-192
113,-220
114,-248
115,-280
116,-316
117,-349
118,-375
119,-393
120,-403
121,-408
122,-411
123,-414
124,-415
125,-417
126,-419
127,-422
128,-424
129,-427
130,-430
131,-435
132,-440
133,-453
134,-479
135,-502
136,-530
137,-559
138,-578
139,-586
140,-592
141,-597
142,-600
143,-593
144,-578
145,-561
146,-542
147,-535
148,-531
149,-526
150,-523
151,-524
152,-529
153,-537
154,-541
155,-545
156,-550
157,-553
158,-556
159,-555
160,-552
161,-545
162,-536
163,-527
164,-517
165,-502
166,-490
167,-484
168,-480
169,-477
170,-476
171,-475
172,-475
173,-475
174,-475
175,-476
176,-476
177,-477
178,-478
179,-479
180,-480
181,-481
182,-481
183,-481
184,-481
185,-480
186,-480
187,-479
188,-477
189,-475
190,-473
191,-469
192,-465
193,-460
194,-450
195,-427
196,-406
197,-386
198,-365
199,-343
200,-332
201,-324
202,-318
203,-314
204,-311
205,-310
206,-309
207,-309
208,-309
209,-310
210,-311
211,-312
212,-312
213,-313
214,-315
215,-319
216,-321
217,-314
218,-299
219,-280
220,-259
221,-249
222,-244
223,-241
224,-238
225,-236
226,-234
227,-233
228,-234
229,-235
230,-238
231,-241
232,-243
233,-246
234,-251
235,-255
236,-258
237,-258
238,-252
239,-244
240,-234
241,-226
242,-217
243,-208
244,-200
245,-195
246,-190
247,-187
248,-183
249,-179
250,-174
251,-168
252,-161
253,-151
254,-139
255,-122
256,-108
257,-97
258,-89
259,-81
260,-74
261,-66
262,-61
263,-56
264,-51
265,-46
266,-41
267,-35
268,-28
269,-20
270,-7
271,12
272,26
273,33
274,39
275,43
276,46
277,47
278,44
279,36
280,26
281,16
282,8
283,-1
284,-11
285,-19
286,-21
287,-20
288,-15
289,-8
290,-1
291,9
292,28
293,56
294,71
295,81
296,89
297,97
298,102
299,106
300,109
301,110
302,110
303,111
304,112
305,112
306,111
307,111
308,110
309,111
310,112
311,113
312,113
313,114
314,113
315,113
316,112
317,111
318,110
319,108
320,106
321,103
322,101
323,98
324,95
325,92
326,85
327,81
328,86
329,99
330,135
331,186
332,247
333,307
334,354
335,371
336,377
337,372
338,359
339,320
340,274
341,227
342,181
343,134
344,113
345,103
346,96
347,93
348,99
349,110
350,118
351,125
352,131
353,139
354,146
355,154
356,160
357,164
358,168
359,172
360,175
361,179
362,184
363,189
364,195
365,202
366,208
367,215
368,223
369,236
370,247
371,251
372,252
373,253
374,254
375,255
376,257
377,257
378,256
379,250
380,242
381,227
382,204
383,166
384,109
385,38
386,-33
387,-101
388,-163
389,-220
390,-276
391,-313
392,-338
393,-353
394,-362
395,-366
396,-367
397,-367
398,-368
399,-368
400,-369
401,-369
402,-362
403,-346
404,-321
405,-290
406,-268
407,-250
408,-232
409,-213
410,-195
411,-181
412,-171
413,-164
414,-156
415,-145
416,-133
417,-117
418,-96
419,-80
420,-64
421,-48
422,-27
423,-20
424,-17
425,-14
426,-11
427,-9
428,-7
429,-6
430,-4
431,-3
432,-2
433,-1
434,0
435,0
436,0
437,1
438,2
439,2
440,3
441,4
442,4
443,5
444,7
445,8
446,9
447,9
448,10
449,10
450,11
451,12
452,13
453,14
454,14
455,15
456,15
457,16
458,18
459,21
460,24
461,26
462,29
463,32
464,36
465,39
466,43
467,47
468,53
469,61
470,69
471,75
472,75
473,72
474,66
475,57
476,42
477,14
478,-16
479,-47
480,-78
481,-109
482,-132
483,-150
484,-171
485,-189
486,-204
487,-214
488,-222
489,-230
490,-237
491,-244
492,-253
493,-263
494,-273
495,-282
496,-291
497,-301
498,-311
499,-318
500,-326
501,-333
502,-338
503,-338
504,-335
505,-328
506,-316
507,-280
508,-235
509,-179
510,-121
511,-63
512,-4
513,58
514,126
515,198
516,275
517,349
518,416
519,473
520,518
521,544
522,558
523,565
524,570
525,576
526,583
527,591
528,602
529,625
530,665
531,707
532,748
533,787
534,819
535,862
536,906
537,953
538,1000
539,1046
540,1094
541,1123
542,1154
543,1182
544,1192
545,1196
546,1198
547,1201
548,1203
549,1206
550,1208
551,1210
552,1211
553,1211
554,1211
555,1210
556,1208
557,1205
558,1202
559,1199
560,1195
561,1192
562,1189
563,1186
564,1183
565,1177
566,1171
567,1164
568,1157
569,1149
570,1139
571,1129
572,1119
573,1111
574,1102
575,1087
576,1061
577,1030
578,1000
579,973
580,946
581,921
582,891
583,863
584,842
585,825
586,811
587,799
588,786
589,773
590,750
591,722
592,696
593,668
594,639
595,610
596,579
597,549
598,520
599,491
600,470
601,457
602,445
603,434
604,415
605,389
606,366
607,340
608,311
609,284
610,258
611,228
612,195
613,160
614,135
615,119
616,106
617,94
618,83
619,72
620,61
621,51
622,40
623,30
624,20
625,10
626,1
627,-8
628,-13
629,-8
630,7
631,51
632,111
633,179
634,243
635,276
636,271
637,212
638,95
639,-38
640,-154
641,-222
642,-247
643,-261
644,-279
645,-319
646,-362
647,-385
648,-394
649,-402
650,-402
651,-397
652,-390
653,-380
654,-380
655,-397
656,-412
657,-425
658,-436
659,-441
660,-444
661,-447
662,-451
663,-460
664,-470
665,-476
666,-476
667,-475
668,-475
669,-477
670,-478
671,-476
672,-470
673,-465
674,-463
675,-461
676,-454
677,-429
678,-388
679,-356
680,-331
681,-311
682,-284
683,-245
684,-215
685,-201
686,-200
687,-207
688,-214
689,-219
690,-222
691,-227
692,-238
693,-260
694,-294
695,-313
696,-322
697,-327
698,-330
699,-334
700,-336
701,-336
702,-335
703,-333
704,-331
705,-330
706,-332
707,-334
708,-335
709,-336
710,-339
711,-345
712,-348
713,-347
714,-343
715,-338
716,-334
717,-335
718,-343
719,-354
720,-364
721,-374
722,-391
723,-407
724,-423
725,-439
726,-455
727,-466
728,-474
729,-486
730,-503
731,-524
732,-544
733,-560
734,-575
735,-586
736,-593
737,-598
738,-603
739,-609
740,-614
741,-618
742,-620
743,-623
744,-628
745,-634
746,-637
747,-635
748,-629
749,-617
750,-605
751,-593
752,-574
753,-552
754,-522
755,-491
756,-466
757,-441
758,-416
759,-384
760,-358
761,-345
762,-338
763,-333
764,-324
765,-320
766,-313
767,-302
768,-292
769,-282
770,-264
771,-232
772,-197
773,-162
774,-134
775,-113
776,-94
777,-78
778,-68
779,-63
780,-61
781,-63
782,-71
783,-76
784,-73
785,-66
786,-56
787,-52
788,-53
789,-52
790,-46
791,-33
792,-21
793,-15
794,-8
795,3
796,22
797,44
798,63
799,73
800,82
801,91
802,99
803,106
804,108
805,108
806,109
807,117
808,133
809,153
810,174
811,195
812,215
813,231
814,237
815,235
816,232
817,231
818,230
819,228
820,229
821,237
822,251
823,267
824,278
825,285
826,291
827,297
828,303
829,305
830,303
831,297
832,292
833,290
834,293
835,300
836,308
837,313
838,315
839,315
840,314
841,310
842,300
843,290
844,283
845,280
846,280
847,282
848,288
849,298
850,309
851,321
852,330
853,335
854,336
855,330
856,322
857,316
858,310
859,306
860,303
861,302
862,306
863,309
864,308
865,305
866,293
867,267
868,245
869,225
870,206
871,176
872,154
873,142
874,140
875,138
876,132
877,123
878,117
879,111
880,102
881,92
882,85
883,82
884,83
885,86
886,93
887,100
888,106
889,109
890,110
891,110
892,108
893,104
894,105
895,108
896,109
897,106
898,99
899,92
900,88
901,84
902,74
903,62
904,49
905,41
906,36
907,30
908,22
909,17
910,10
911,3
912,0
913,1
914,3
915,6
916,9
917,13
918,20
919,28
920,65
921,128
922,228
923,338
924,413
925,438
926,410
927,326
928,194
929,68
930,-19
931,-42
932,-44
933,-47
934,-47
935,-37
936,-21
937,-5
938,10
939,17
940,8
941,-11
942,-42
943,-82
944,-103
945,-114
