'sample #','ECG '
0,-344
1,-426
2,-513
3,-597
4,-667
5,-714
6,-732
7,-741
8,-749
9,-757
10,-754
11,-734
12,-720
13,-709
14,-699
15,-690
16,-681
17,-672
18,-664
19,-654
20,-644
21,-637
22,-632
23,-626
24,-614
25,-588
26,-565
27,-551
28,-538
29,-527
30,-513
31,-497
32,-483
33,-464
34,-432
35,-413
36,-407
37,-402
38,-398
39,-394
40,-391
41,-390
42,-388
43,-386
44,-384
45,-382
46,-380
47,-379
48,-379
49,-378
50,-377
51,-376
52,-374
53,-372
54,-370
55,-368
56,-365
57,-361
58,-356
59,-351
60,-347
61,-341
62,-333
63,-324
64,-310
65,-295
66,-280
67,-273
68,-267
69,-263
70,-258
71,-254
72,-252
73,-252
74,-252
75,-252
76,-252
77,-253
78,-256
79,-259
80,-263
81,-266
82,-272
83,-282
84,-282
85,-264
86,-253
87,-245
88,-238
89,-231
90,-225
91,-220
92,-215
93,-210
94,-206
95,-202
96,-198
97,-195
98,-192
99,-188
100,-183
101,-178
102,-172
103,-167
104,-162
105,-155
106,-147
107,-142
108,-139
109,-136
110,-133
111,-128
112,-122
113,-124
114,-140
115,-158
116,-175
117,-180
118,-182
119,-185
120,-187
121,-189
122,-188
123,-182
124,-172
125,-163
126,-157
127,-153
128,-147
129,-141
130,-135
131,-132
132,-129
133,-128
134,-126
135,-125
136,-125
137,-125
138,-126
139,-125
140,-123
141,-119
142,-138
143,-159
144,-175
145,-184
146,-189
147,-192
148,-195
149,-198
150,-200
151,-196
152,-185
153,-171
154,-159
155,-146
156,-134
157,-127
158,-122
159,-117
160,-106
161,-85
162,-75
163,-70
164,-65
165,-62
166,-60
167,-59
168,-58
169,-58
170,-57
171,-58
172,-59
173,-62
174,-66
175,-71
176,-77
177,-84
178,-96
179,-126
180,-189
181,-265
182,-330
183,-386
184,-417
185,-438
186,-453
187,-453
188,-436
189,-391
190,-308
191,-222
192,-137
193,-74
194,-31
195,11
196,61
197,79
198,87
199,93
200,91
201,78
202,67
203,57
204,44
205,27
206,5
207,-17
208,-26
209,-33
210,-39
211,-41
212,-31
213,-17
214,-10
215,-5
216,0
217,4
218,8
219,12
220,15
221,17
222,18
223,18
224,17
225,15
226,14
227,12
228,11
229,9
230,6
231,3
232,0
233,-3
234,-7
235,-11
236,-16
237,-24
238,-32
239,-40
240,-48
241,-55
242,-62
243,-68
244,-72
245,-75
246,-77
247,-79
248,-81
249,-83
250,-85
251,-87
252,-89
253,-91
254,-93
255,-95
256,-97
257,-98
258,-97
259,-96
260,-95
261,-95
262,-94
263,-93
264,-91
265,-88
266,-85
267,-82
268,-79
269,-75
270,-67
271,-46
272,-30
273,-13
274,2
275,19
276,31
277,39
278,47
279,53
280,60
281,67
282,71
283,74
284,76
285,78
286,81
287,83
288,85
289,87
290,89
291,91
292,94
293,97
294,99
295,102
296,104
297,107
298,109
299,112
300,115
301,118
302,124
303,130
304,136
305,140
306,141
307,138
308,133
309,126
310,119
311,108
312,92
313,81
314,75
315,69
316,65
317,61
318,60
319,62
320,66
321,70
322,74
323,79
324,84
325,91
326,98
327,104
328,110
329,115
330,120
331,125
332,128
333,128
334,124
335,116
336,107
337,100
338,98
339,94
340,90
341,85
342,81
343,79
344,77
345,75
346,72
347,69
348,68
349,69
350,71
351,74
352,76
353,77
354,78
355,80
356,83
357,85
358,86
359,86
360,86
361,87
362,90
363,92
364,92
365,89
366,82
367,74
368,60
369,40
370,32
371,27
372,22
373,20
374,19
375,22
376,27
377,32
378,37
379,41
380,46
381,53
382,59
383,61
384,59
385,52
386,45
387,39
388,34
389,26
390,18
391,12
392,7
393,4
394,0
395,-2
396,-6
397,-9
398,-12
399,-14
400,-17
401,-21
402,-27
403,-34
404,-40
405,-45
406,-49
407,-54
408,-59
409,-65
410,-70
411,-76
412,-83
413,-93
414,-93
415,-84
416,-78
417,-73
418,-68
419,-63
420,-56
421,-47
422,-27
423,-2
424,6
425,10
426,13
427,16
428,18
429,20
430,22
431,24
432,25
433,25
434,24
435,21
436,17
437,11
438,5
439,-2
440,-12
441,-58
442,-136
443,-223
444,-304
445,-368
446,-406
447,-421
448,-422
449,-409
450,-374
451,-311
452,-228
453,-136
454,-61
455,-7
456,25
457,43
458,53
459,60
460,65
461,69
462,72
463,75
464,78
465,79
466,81
467,82
468,84
469,88
470,91
471,93
472,89
473,81
474,71
475,63
476,57
477,51
478,46
479,40
480,34
481,28
482,25
483,22
484,18
485,15
486,9
487,4
488,-1
489,-5
490,-8
491,-16
492,-26
493,-18
494,-13
495,-9
496,-6
497,-3
498,-3
499,-4
500,-7
501,-11
502,-17
503,-24
504,-33
505,-46
506,-58
507,-69
508,-75
509,-78
510,-80
511,-83
512,-87
513,-91
514,-95
515,-98
516,-101
517,-104
518,-108
519,-113
520,-123
521,-139
522,-144
523,-148
524,-153
525,-151
526,-135
527,-120
528,-107
529,-95
530,-84
531,-69
532,-53
533,-38
534,-25
535,-11
536,7
537,34
538,68
539,86
540,94
541,100
542,105
543,109
544,112
545,116
546,120
547,122
548,124
549,126
550,128
551,129
552,130
553,131
554,134
555,137
556,139
557,140
558,140
559,139
560,138
561,135
562,131
563,126
564,121
565,116
566,110
567,103
568,96
569,91
570,88
571,89
572,92
573,97
574,102
575,108
576,115
577,127
578,136
579,139
580,141
581,143
582,144
583,145
584,143
585,137
586,129
587,124
588,119
589,114
590,111
591,109
592,111
593,117
594,124
595,130
596,134
597,138
598,141
599,144
600,147
601,150
602,153
603,156
604,158
605,159
606,158
607,157
608,155
609,153
610,151
611,149
612,146
613,144
614,142
615,140
616,138
617,136
618,133
619,129
620,125
621,121
622,116
623,111
624,106
625,101
626,97
627,94
628,92
629,90
630,88
631,86
632,83
633,80
634,76
635,73
636,70
637,68
638,66
639,64
640,63
641,63
642,62
643,62
644,61
645,60
646,57
647,54
648,50
649,46
650,41
651,34
652,25
653,19
654,15
655,12
656,10
657,9
658,7
659,6
660,5
661,5
662,6
663,6
664,6
665,4
666,3
667,2
668,1
669,0
670,-1
671,-3
672,-6
673,-9
674,-13
675,-21
676,-40
677,-57
678,-74
679,-90
680,-98
681,-106
682,-113
683,-100
684,-78
685,-50
686,-25
687,-8
688,1
689,8
690,16
691,19
692,14
693,3
694,-3
695,-7
696,-12
697,-16
698,-20
699,-24
700,-28
701,-33
702,-39
703,-46
704,-61
705,-88
706,-134
707,-200
708,-292
709,-404
710,-515
711,-598
712,-626
713,-606
714,-548
715,-413
716,-244
717,-75
718,40
719,87
720,103
721,92
722,56
723,8
724,-25
725,-52
726,-71
727,-78
728,-70
729,-55
730,-45
731,-36
732,-28
733,-21
734,-19
735,-20
736,-24
737,-29
738,-34
739,-38
740,-42
741,-47
742,-51
743,-55
744,-57
745,-59
746,-61
747,-63
748,-65
749,-65
750,-65
751,-65
752,-67
753,-69
754,-71
755,-73
756,-74
757,-74
758,-76
759,-78
760,-81
761,-86
762,-90
763,-96
764,-102
765,-110
766,-118
767,-127
768,-135
769,-139
770,-143
771,-147
772,-150
773,-151
774,-152
775,-154
776,-155
777,-158
778,-160
779,-163
780,-164
781,-165
782,-164
783,-164
784,-164
785,-165
786,-165
787,-166
788,-167
789,-168
790,-170
791,-171
792,-174
793,-180
794,-164
795,-149
796,-139
797,-129
798,-116
799,-101
800,-82
801,-59
802,-47
803,-39
804,-34
805,-28
806,-20
