'sample #','ECG '
0,36
1,50
2,55
3,59
4,62
5,66
6,70
7,69
8,60
9,55
10,52
11,49
12,47
13,44
14,41
15,37
16,33
17,30
18,27
19,24
20,22
21,20
22,18
23,16
24,14
25,12
26,10
27,8
28,7
29,5
30,3
31,0
32,-1
33,-3
34,-4
35,-5
36,-7
37,-10
38,-13
39,-16
40,-18
41,-21
42,-24
43,-27
44,-30
45,-32
46,-35
47,-38
48,-42
49,-47
50,-51
51,-55
52,-58
53,-62
54,-65
55,-67
56,-70
57,-73
58,-76
59,-81
60,-92
61,-100
62,-106
63,-111
64,-117
65,-119
66,-111
67,-93
68,-72
69,-48
70,-32
71,-11
72,14
73,32
74,46
75,45
76,27
77,12
78,0
79,-10
80,-17
81,-23
82,-30
83,-37
84,-46
85,-57
86,-73
87,-101
88,-134
89,-169
90,-208
91,-235
92,-252
93,-262
94,-252
95,-223
96,-164
97,-94
98,-24
99,36
100,87
101,112
102,128
103,139
104,138
105,120
106,94
107,61
108,39
109,25
110,10
111,-3
112,-15
113,-25
114,-34
115,-42
116,-48
117,-56
118,-67
119,-81
120,-91
121,-95
122,-98
123,-100
124,-101
125,-102
126,-104
127,-106
128,-109
129,-111
130,-114
131,-117
132,-121
133,-125
134,-130
135,-134
136,-141
137,-146
138,-151
139,-153
140,-156
141,-158
142,-162
143,-167
144,-173
145,-173
146,-165
147,-160
148,-156
149,-153
150,-151
151,-150
152,-151
153,-153
154,-157
155,-162
156,-167
157,-176
158,-181
159,-175
160,-164
161,-155
162,-148
163,-142
164,-136
165,-131
166,-127
167,-122
168,-118
169,-114
170,-111
171,-109
172,-106
173,-103
174,-100
175,-95
176,-90
177,-84
178,-79
179,-73
180,-68
181,-60
182,-53
183,-45
184,-39
185,-34
186,-30
187,-27
188,-22
189,-11
190,12
191,39
192,66
193,81
194,88
195,93
196,100
197,108
198,118
199,127
200,137
201,147
202,158
203,166
204,175
205,182
206,188
207,194
208,199
209,203
210,206
211,206
212,206
213,204
214,202
215,200
216,197
217,193
218,190
219,188
220,187
221,185
222,185
223,184
224,183
225,181
226,179
227,177
228,176
229,175
230,176
231,177
232,178
233,180
234,180
235,181
236,183
237,186
238,189
239,192
240,195
241,197
242,200
243,203
244,206
245,210
246,214
247,220
248,227
249,234
250,237
251,238
252,239
253,240
254,243
255,246
256,250
257,252
258,253
259,256
260,262
261,271
262,280
263,286
264,291
265,294
266,297
267,300
268,304
269,308
270,312
271,314
272,315
273,314
274,312
275,310
276,308
277,307
278,305
279,303
280,302
281,300
282,297
283,294
284,289
285,284
286,279
287,273
288,266
289,259
290,251
291,245
292,238
293,233
294,228
295,223
296,219
297,215
298,211
299,206
300,198
301,184
302,179
303,176
304,173
305,171
306,170
307,169
308,169
309,171
310,173
311,176
312,179
313,185
314,188
315,180
316,165
317,158
318,153
319,149
320,146
321,143
322,140
323,137
324,135
325,132
326,130
327,127
328,125
329,125
330,124
331,122
332,119
333,117
334,114
335,111
336,108
337,100
338,91
339,82
340,74
341,67
342,63
343,59
344,56
345,51
346,46
347,42
348,38
349,34
350,29
351,22
352,13
353,4
354,-3
355,-9
356,-13
357,-16
358,-18
359,-20
360,-21
361,-21
362,-21
363,-21
364,-22
365,-23
366,-25
