'sample #','ECG '
0,-26
1,-30
2,-46
3,-65
4,-74
5,-81
6,-86
7,-90
8,-92
9,-95
10,-96
11,-98
12,-99
13,-100
14,-101
15,-103
16,-104
17,-105
18,-105
19,-105
20,-105
21,-104
22,-103
23,-101
24,-99
25,-97
26,-95
27,-93
28,-91
29,-89
30,-87
31,-85
32,-83
33,-80
34,-78
35,-75
36,-72
37,-69
38,-67
39,-65
40,-63
41,-62
42,-61
43,-61
44,-62
45,-63
46,-63
47,-63
48,-63
49,-62
50,-61
51,-60
52,-60
53,-59
54,-59
55,-59
56,-60
57,-60
58,-61
59,-61
60,-61
61,-61
62,-61
63,-61
64,-60
65,-58
66,-57
67,-55
68,-54
69,-53
70,-51
71,-50
72,-49
73,-48
74,-46
75,-44
76,-43
77,-41
78,-40
79,-38
80,-36
81,-34
82,-31
83,-28
84,-26
85,-24
86,-22
87,-20
88,-18
89,-16
90,-15
91,-14
92,-14
93,-13
94,-12
95,-12
96,-11
97,-11
98,-11
99,-11
100,-11
101,-12
102,-13
103,-14
104,-15
105,-16
106,-16
107,-16
108,-15
109,-15
110,-14
111,-13
112,-12
113,-12
114,-11
115,-11
116,-11
117,-12
118,-12
119,-13
120,-13
121,-12
122,-11
123,-9
124,-7
125,-6
126,-4
127,-3
128,-2
129,-1
130,0
131,0
132,0
133,0
134,0
135,0
136,1
137,3
138,4
139,4
140,3
141,2
142,0
143,-3
144,-6
145,-8
146,-10
147,-12
148,-14
149,-16
150,-17
151,-19
152,-20
153,-21
154,-20
155,-19
156,-17
157,-15
158,-12
159,-10
160,-8
161,-5
162,-3
163,-1
164,0
165,0
166,1
167,3
168,6
169,8
170,10
171,10
172,8
173,5
174,1
175,-1
176,-4
177,-8
178,-13
179,-16
180,-18
181,-17
182,-13
183,-8
184,-4
185,0
186,5
187,10
188,13
189,15
190,13
191,9
192,3
193,-1
194,-5
195,-10
196,-15
197,-19
198,-23
199,-26
200,-26
201,-25
202,-23
203,-18
204,-13
205,-5
206,10
207,39
208,85
209,143
210,215
211,300
212,395
213,494
214,588
215,662
216,685
217,671
218,630
219,531
220,411
221,285
222,163
223,53
224,-37
225,-100
226,-123
227,-124
228,-107
229,-80
230,-46
231,-33
232,-29
233,-26
234,-23
235,-20
236,-18
237,-16
238,-14
239,-12
240,-12
241,-12
242,-13
243,-14
244,-15
245,-15
246,-14
247,-13
248,-12
249,-11
250,-9
251,-8
252,-6
253,-4
254,-2
255,-1
256,0
257,1
258,2
259,4
260,6
261,8
262,11
263,15
264,18
265,22
266,25
267,28
268,32
269,35
270,38
271,40
272,42
273,43
274,44
275,46
276,49
277,52
278,56
279,62
280,68
281,74
282,81
283,88
284,94
285,102
286,110
287,121
288,132
289,142
290,150
291,153
292,156
293,159
294,162
295,164
296,166
297,168
298,169
299,170
300,172
301,174
302,176
303,178
304,178
305,179
306,179
307,180
308,181
309,182
310,183
311,184
312,186
313,189
314,193
315,195
316,195
317,189
318,179
319,169
320,159
321,149
322,139
323,130
324,122
325,116
326,108
327,99
328,86
329,73
330,60
331,45
332,29
333,11
334,5
335,2
336,0
337,-2
338,-3
339,-5
340,-6
341,-8
342,-10
343,-11
344,-12
345,-13
346,-12
347,-11
348,-10
349,-8
350,-7
351,-5
352,-4
353,-3
354,-2
355,-1
356,0
357,0
358,1
359,2
360,3
361,5
362,7
363,9
364,11
365,13
366,13
367,14
368,15
369,16
370,17
371,18
372,19
373,20
374,21
375,22
376,23
377,22
378,20
379,17
380,13
381,9
382,4
383,0
384,-4
385,-7
386,-9
387,-11
388,-13
389,-14
390,-16
391,-17
392,-18
393,-19
394,-21
395,-22
396,-23
397,-24
398,-24
399,-25
400,-25
401,-27
402,-28
403,-29
404,-30
405,-31
406,-31
407,-32
408,-32
409,-33
410,-33
411,-33
412,-33
413,-33
