'sample #','ECG '
0,11
1,16
2,19
3,23
4,26
5,30
6,35
7,40
8,42
9,39
10,32
11,21
12,4
13,-27
14,-63
15,-88
16,-102
17,-111
18,-89
19,-20
20,92
21,250
22,437
23,619
24,754
25,798
26,736
27,591
28,412
29,252
30,148
31,95
32,69
33,51
34,37
35,20
36,13
37,9
38,5
39,2
40,0
41,-3
42,-5
43,-7
44,-10
45,-12
46,-14
47,-15
48,-16
49,-16
50,-17
51,-18
52,-21
53,-27
54,-32
55,-32
56,-22
57,-9
58,-1
59,5
60,11
61,17
62,22
63,26
64,29
65,31
66,32
67,32
68,34
69,35
70,38
71,41
72,42
73,42
74,40
75,36
76,32
77,28
78,23
79,19
80,17
81,19
82,28
83,41
84,62
85,98
86,119
87,130
88,138
89,146
90,154
91,161
92,167
93,173
94,180
95,189
96,197
97,207
98,219
99,244
100,269
101,277
102,283
103,287
104,288
105,286
106,280
107,270
108,241
109,197
110,148
111,96
112,64
113,30
114,-3
115,-33
116,-51
117,-54
118,-55
119,-56
120,-57
121,-57
122,-57
123,-57
124,-54
125,-51
126,-49
127,-46
128,-42
129,-38
130,-36
131,-41
132,-51
133,-62
134,-72
135,-82
136,-92
137,-99
138,-103
139,-107
140,-110
141,-113
142,-115
143,-117
144,-119
145,-120
146,-120
147,-120
148,-116
149,-111
150,-105
151,-99
152,-94
153,-90
154,-87
155,-84
156,-82
157,-80
158,-78
159,-76
160,-73
161,-70
162,-68
163,-66
164,-64
165,-62
166,-59
167,-55
168,-52
169,-50
170,-48
171,-46
172,-44
173,-43
174,-42
175,-40
176,-39
177,-38
178,-36
179,-33
180,-30
181,-28
182,-25
183,-23
184,-21
185,-19
186,-17
187,-16
188,-16
189,-17
190,-18
191,-18
192,-19
193,-18
194,-18
195,-17
196,-15
197,-11
198,-8
199,-13
200,-25
201,-34
202,-43
203,-52
204,-59
205,-66
206,-71
207,-79
208,-90
209,-89
210,-75
211,-66
212,-61
213,-57
214,-52
215,-48
216,-43
217,-39
218,-36
219,-33
220,-30
221,-25
222,-16
223,-2
224,1
225,3
226,5
227,7
228,10
229,12
230,12
231,12
232,12
233,11
234,11
235,11
236,10
237,9
238,9
239,8
240,9
241,10
242,13
243,15
244,16
245,17
246,18
247,19
248,19
249,17
250,15
251,12
252,9
253,5
254,2
255,-1
256,-5
257,-11
258,-24
259,-31
260,-36
261,-46
262,-45
263,-12
264,56
265,164
266,307
267,470
268,624
269,737
270,754
271,729
272,588
273,404
274,233
275,111
276,62
277,49
278,40
279,35
280,29
281,23
282,17
283,13
284,7
285,-3
286,-22
287,-33
288,-42
