'sample #','ECG '
0,8
1,9
2,9
3,10
4,10
5,11
6,11
7,12
8,12
9,13
10,14
11,15
12,17
13,18
14,18
15,17
16,17
17,16
18,15
19,14
20,14
21,14
22,15
23,16
24,18
25,19
26,20
27,21
28,22
29,22
30,21
31,20
32,19
33,19
34,26
35,34
36,39
37,36
38,30
39,24
40,20
41,17
42,13
43,9
44,7
45,6
46,7
47,10
48,13
49,16
50,18
51,20
52,22
53,23
54,25
55,26
56,27
57,27
58,27
59,27
60,26
61,26
62,25
63,23
64,22
65,20
66,19
67,18
68,18
69,18
70,18
71,19
72,19
73,19
74,19
75,19
76,20
77,21
78,22
79,23
80,24
81,25
82,25
83,26
84,26
85,27
86,27
87,27
88,27
89,26
90,26
91,25
92,24
93,24
94,24
95,25
96,25
97,25
98,26
99,26
100,27
101,29
102,31
103,34
104,36
105,38
106,40
107,42
108,48
109,65
110,78
111,86
112,93
113,99
114,102
115,102
116,99
117,93
118,85
119,75
120,63
121,51
122,39
123,28
124,17
125,10
126,6
127,3
128,1
129,0
130,-2
131,-4
132,-6
133,-8
134,-9
135,-10
136,-11
137,-11
138,-12
139,-11
140,-10
141,-8
142,-7
143,-6
144,-5
145,-3
146,0
147,4
148,9
149,15
150,47
151,138
152,283
153,472
154,681
155,873
156,963
157,950
158,788
159,493
160,169
161,-105
162,-273
163,-317
164,-262
165,-166
166,-82
167,-60
168,-55
169,-52
170,-49
171,-44
172,-39
173,-34
174,-28
175,-21
176,-8
177,11
178,18
179,22
180,25
181,27
182,25
183,17
184,7
185,-2
186,-14
187,-22
188,-26
189,-29
190,-31
191,-34
192,-35
193,-36
194,-36
195,-35
196,-31
197,-25
198,-17
199,-6
200,10
201,16
202,19
203,21
204,23
205,23
206,23
207,19
208,12
209,4
210,-3
211,-9
212,-17
213,-25
214,-31
215,-33
216,-32
217,-28
218,-22
219,-15
220,-7
221,4
222,25
223,38
224,44
225,46
226,48
227,50
228,52
229,56
230,59
231,63
232,67
233,70
234,73
235,75
236,76
237,79
238,82
239,86
240,91
241,96
242,100
243,103
244,104
245,103
246,101
247,98
248,94
249,88
250,81
251,72
252,62
253,53
254,46
255,39
256,28
257,12
258,-7
259,-25
260,-40
261,-49
262,-56
263,-58
264,-60
265,-62
266,-63
267,-64
268,-64
269,-65
270,-66
271,-67
272,-68
273,-69
274,-70
275,-70
276,-69
277,-68
278,-67
279,-65
280,-62
281,-59
282,-56
283,-55
284,-53
285,-52
286,-50
287,-49
288,-47
289,-46
290,-45
291,-44
292,-43
293,-41
294,-39
295,-38
296,-37
297,-36
298,-36
299,-35
300,-35
301,-33
302,-32
303,-31
304,-30
305,-30
306,-29
307,-28
308,-28
309,-27
310,-27
311,-28
312,-28
313,-28
314,-28
315,-26
316,-22
317,-18
318,-18
319,-26
320,-35
321,-41
322,-46
323,-51
324,-56
325,-59
326,-60
327,-56
328,-51
329,-45
330,-39
331,-33
332,-27
333,-20
334,-14
335,-11
336,-12
337,-16
338,-22
339,-30
340,-39
341,-53
342,-61
343,-65
344,-69
345,-73
346,-75
347,-71
348,-60
349,-49
350,-36
351,-20
352,-10
353,-3
354,2
355,5
356,5
357,2
358,-2
359,-6
360,-8
361,-10
362,-12
363,-14
364,-17
365,-20
366,-23
367,-25
368,-26
369,-27
370,-27
371,-27
372,-25
373,-22
374,-19
375,-15
376,-11
377,-6
378,-2
379,2
380,10
381,28
382,46
383,58
384,69
385,76
386,76
387,69
388,58
389,43
390,25
391,22
392,21
393,19
394,18
395,16
396,15
397,13
398,10
399,6
400,0
401,-5
402,-10
403,-15
404,-19
405,-25
406,-32
407,-38
408,-41
409,-41
410,-39
411,-35
412,-30
413,-25
414,-19
415,-9
416,0
417,1
418,-4
419,-16
420,-35
421,-63
422,-83
423,-97
424,-97
425,-79
426,-31
427,69
428,222
429,418
430,640
431,851
432,980
433,987
434,894
435,653
436,355
437,71
438,-136
439,-206
440,-210
441,-157
442,-93
443,-54
444,-45
445,-39
446,-34
447,-29
448,-26
449,-23
450,-21
451,-18
452,-16
453,-15
454,-14
455,-14
456,-14
457,-15
458,-17
459,-17
460,-17
461,-16
462,-16
463,-15
464,-14
465,-14
466,-14
467,-15
468,-16
469,-17
470,-17
471,-17
472,-16
473,-15
474,-13
475,-12
476,-10
477,-7
478,-5
479,-2
480,0
481,2
482,5
483,10
484,16
485,22
486,25
487,23
488,18
489,11
490,4
491,-2
492,-13
493,-23
494,-23
495,-15
496,-3
497,10
498,28
499,34
500,36
501,38
502,39
503,41
504,43
505,46
506,49
507,52
508,57
509,62
510,67
511,71
512,75
513,79
514,83
515,86
516,89
517,91
518,93
519,94
520,92
