'sample #','ECG '
0,216
1,260
2,311
3,372
4,394
5,403
6,409
7,412
8,406
9,396
10,391
11,387
12,385
13,382
14,380
15,377
16,373
17,370
18,368
19,366
20,363
21,361
22,359
23,358
24,357
25,357
26,357
27,356
28,355
29,354
30,353
31,352
32,350
33,348
34,346
35,343
36,340
37,336
38,333
39,329
40,325
41,323
42,321
43,319
44,316
45,313
46,310
47,308
48,305
49,303
50,301
51,299
52,297
53,295
54,294
55,292
56,291
57,291
58,290
59,290
60,289
61,289
62,289
63,289
64,288
65,288
66,287
67,286
68,285
69,284
70,283
71,282
72,281
73,280
74,278
75,276
76,273
77,267
78,259
79,252
80,246
81,240
82,234
83,224
84,211
85,207
86,206
87,206
88,206
89,206
90,205
91,204
92,203
93,201
94,199
95,196
96,193
97,190
98,186
99,180
100,165
101,146
102,135
103,127
104,121
105,115
106,111
107,107
108,104
109,102
110,101
111,100
112,98
113,96
114,92
115,90
116,96
117,111
118,152
119,205
120,278
121,370
122,481
123,602
124,716
125,804
126,837
127,835
128,792
129,705
130,594
131,470
132,338
133,210
134,97
135,13
136,-15
137,-27
138,-31
139,-30
140,-27
141,-26
142,-25
143,-25
144,-24
145,-24
146,-24
147,-25
148,-25
149,-27
150,-28
151,-29
152,-31
153,-32
154,-34
155,-36
156,-37
157,-38
158,-38
159,-38
160,-38
161,-38
162,-38
163,-38
164,-37
165,-36
166,-36
167,-36
168,-37
169,-37
170,-37
171,-36
172,-36
173,-34
174,-32
175,-29
176,-26
177,-23
178,-20
179,-17
180,-14
181,-10
182,-7
183,-4
184,-1
185,2
186,7
187,12
188,17
189,21
190,26
191,29
192,32
193,35
194,38
195,40
196,43
197,46
198,49
199,52
200,55
201,59
202,62
203,65
204,68
205,72
206,75
207,79
208,83
209,87
210,92
211,97
212,102
213,107
214,110
215,113
216,115
217,117
218,118
219,120
220,121
221,123
222,125
223,127
224,128
225,130
226,131
227,132
228,132
229,131
230,129
231,125
232,121
233,116
234,111
235,105
236,96
237,79
238,54
239,40
240,30
241,23
242,17
243,12
244,8
245,4
246,1
247,0
248,-1
249,-2
250,-2
251,-1
252,-1
253,-1
254,-1
255,-2
256,-3
257,-3
258,-4
259,-6
260,-6
261,-7
262,-7
263,-8
264,-7
265,-7
266,-7
267,-7
268,-8
269,-9
270,-10
271,-11
272,-13
273,-14
274,-15
275,-16
276,-16
277,-16
278,-15
279,-15
280,-14
281,-14
282,-14
283,-14
284,-15
285,-15
286,-16
287,-17
288,-18
289,-19
290,-18
291,-18
292,-17
293,-16
294,-16
295,-15
296,-14
297,-13
298,-12
299,-12
300,-12
301,-10
302,-7
303,-3
304,0
305,0
306,2
307,3
308,4
309,5
310,6
311,7
312,7
313,7
314,7
315,7
316,7
317,6
318,5
319,4
320,3
321,3
322,2
323,2
324,2
325,3
326,3
327,3
328,4
329,4
330,5
331,5
332,5
333,6
334,6
335,7
336,7
337,8
338,9
339,10
340,11
341,12
342,13
343,14
344,15
345,15
346,15
347,16
348,16
349,15
350,15
351,14
352,14
353,13
354,13
355,14
356,14
357,15
358,15
359,16
360,17
361,18
362,18
363,18
364,18
365,18
366,18
367,19
368,20
369,20
370,22
371,24
372,26
373,27
374,26
375,23
376,16
377,10
378,4
379,2
380,0
381,-1
382,-2
383,-4
384,-5
385,-6
386,-7
387,-9
388,-10
389,-11
390,-11
391,-11
392,-11
393,-10
394,-10
395,-10
396,-10
397,-10
398,-10
399,-10
400,-11
