'sample #','ECG '
0,18
1,25
2,31
3,33
4,32
5,28
6,24
7,22
8,19
9,15
10,12
11,9
12,7
13,9
14,11
15,15
16,18
17,22
18,26
19,30
20,35
21,39
22,43
23,44
24,43
25,39
26,35
27,30
28,25
29,20
30,15
31,10
32,6
33,1
34,-2
35,-5
36,-8
37,-11
38,-15
39,-18
40,-21
41,-24
42,-28
43,-32
44,-36
45,-40
46,-45
47,-50
48,-57
49,-68
50,-75
51,-71
52,-60
53,-44
54,-17
55,6
56,23
57,39
58,59
59,91
60,117
61,134
62,147
63,158
64,170
65,185
66,207
67,225
68,238
69,248
70,254
71,259
72,265
73,271
74,274
75,273
76,264
77,250
78,234
79,212
80,199
81,184
82,157
83,131
84,114
85,107
86,113
87,125
88,143
89,170
90,189
91,200
92,213
93,227
94,239
95,251
96,261
97,270
98,276
99,284
100,299
101,326
102,349
103,365
104,377
105,383
106,388
107,391
108,394
109,394
110,391
111,384
112,377
113,368
114,357
115,344
116,330
117,312
118,293
119,276
120,254
121,222
122,186
123,152
124,120
125,89
126,62
127,43
128,33
129,25
130,18
131,13
132,12
133,15
134,20
135,24
136,29
137,32
138,34
139,31
140,24
141,15
142,6
143,-5
144,-12
145,-6
146,7
147,29
148,58
149,105
150,169
151,281
152,462
153,679
154,888
155,1062
156,1144
157,1095
158,947
159,755
160,574
161,446
162,393
163,372
164,358
165,323
166,281
167,232
168,181
169,131
170,101
171,82
172,71
173,61
174,49
175,38
176,31
177,24
178,19
179,14
180,10
181,8
182,10
183,13
184,18
185,24
186,31
187,38
188,46
189,56
190,66
191,74
192,85
193,106
194,139
195,172
196,201
197,226
198,255
199,285
200,320
201,362
202,389
203,401
204,410
205,409
206,393
207,371
208,337
209,298
210,263
211,230
212,195
213,158
214,129
215,111
216,98
217,82
218,61
219,35
220,11
221,-18
222,-53
223,-82
224,-125
225,-168
226,-210
227,-226
228,-236
229,-245
230,-253
231,-252
232,-234
233,-207
234,-180
235,-168
236,-160
237,-155
238,-155
239,-163
240,-176
241,-196
242,-230
243,-265
244,-302
245,-369
246,-469
247,-601
248,-763
249,-927
250,-1044
251,-1119
252,-1197
253,-1285
254,-1352
255,-1397
256,-1423
257,-1444
258,-1460
259,-1478
260,-1501
261,-1528
262,-1555
263,-1574
264,-1586
265,-1594
266,-1585
267,-1556
268,-1513
269,-1465
270,-1434
271,-1402
272,-1370
273,-1336
274,-1303
275,-1270
276,-1236
277,-1198
278,-1165
279,-1121
280,-1081
281,-1026
282,-966
283,-912
284,-887
285,-864
286,-831
287,-790
288,-755
289,-734
290,-721
291,-705
292,-684
293,-666
294,-647
295,-632
296,-619
297,-607
298,-601
299,-600
300,-594
301,-567
302,-534
303,-513
304,-498
305,-485
306,-471
307,-457
308,-450
309,-447
310,-440
311,-421
312,-390
313,-359
314,-332
315,-285
316,-240
317,-196
318,-145
319,-88
320,-32
321,18
322,53
323,73
324,76
325,84
326,105
327,139
328,176
329,200
330,212
331,221
332,233
333,245
334,257
335,264
336,266
337,264
338,252
339,237
340,225
341,213
342,200
343,188
344,174
345,157
346,150
347,157
348,172
349,189
350,208
351,221
352,225
353,232
354,246
355,286
356,328
357,367
358,402
359,417
360,441
361,467
362,507
363,555
364,589
365,605
366,605
367,591
368,581
369,577
370,573
371,569
372,564
373,557
374,550
375,538
376,517
377,489
378,466
379,432
380,395
381,341
382,289
383,260
384,229
385,203
386,167
387,131
388,119
389,120
390,119
391,115
392,112
393,109
394,113
395,132
396,176
397,225
398,268
399,324
400,383
401,428
402,470
403,525
404,589
405,653
406,701
407,740
408,792
409,855
410,923
411,1003
412,1102
413,1214
414,1339
415,1480
416,1624
417,1707
418,1673
419,1530
420,1347
421,1172
422,1037
423,960
424,921
425,886
426,835
427,766
428,702
429,673
430,658
431,644
432,622
433,584
434,546
435,520
436,514
437,518
438,530
439,543
440,562
441,573
442,581
443,590
444,599
445,603
446,605
447,608
448,609
449,610
450,610
451,611
452,614
453,611
454,600
455,566
456,524
457,500
458,481
459,465
460,448
461,437
462,429
463,424
464,421
465,420
466,421
467,421
468,404
469,367
470,331
471,317
472,305
473,294
474,284
475,275
476,268
477,258
478,239
479,213
480,186
481,165
482,141
483,123
484,115
485,113
486,115
487,116
488,112
489,109
490,111
491,117
492,125
493,133
494,140
495,146
496,147
497,145
498,138
499,129
500,123
501,121
502,119
503,106
504,73
505,34
506,-1
507,-21
508,-32
509,-38
510,-45
511,-52
512,-59
513,-66
514,-73
515,-79
516,-82
517,-83
518,-86
519,-89
520,-86
521,-77
522,-69
523,-61
524,-49
525,-43
526,-46
527,-53
528,-62
529,-72
530,-57
531,-40
532,-32
533,-31
534,-29
535,-21
536,-10
537,1
538,13
539,22
540,30
541,33
542,32
543,32
544,26
545,18
546,11
547,4
548,-12
549,-46
550,-67
551,-78
552,-87
553,-98
554,-110
555,-121
556,-134
557,-153
558,-166
559,-175
560,-180
561,-187
562,-192
563,-191
564,-187
565,-179
566,-154
567,-110
568,-79
569,-45
570,-17
571,-5
572,1
573,5
574,7
575,8
576,10
577,16
578,22
579,26
580,28
581,32
582,38
583,43
584,47
585,52
586,57
587,61
588,61
589,61
590,59
591,52
592,42
593,30
594,6
595,-22
596,-42
597,-48
598,-49
599,-47
600,-46
601,-47
602,-49
603,-51
604,-54
605,-58
606,-57
607,-56
608,-55
609,-54
610,-55
611,-57
612,-64
613,-70
614,-68
615,-56
616,-38
617,-8
618,24
619,53
620,70
621,80
622,88
623,98
624,112
625,132
626,157
627,169
628,175
629,180
630,180
631,177
632,175
633,170
634,161
635,128
636,83
637,38
638,4
639,-31
640,-60
641,-77
642,-87
643,-98
644,-105
645,-107
646,-110
647,-117
648,-123
649,-125
650,-127
651,-130
652,-130
653,-125
654,-120
655,-116
656,-115
657,-110
658,-100
659,-91
660,-76
661,-52
662,-40
663,-31
664,-29
665,-40
666,-56
667,-69
668,-83
669,-93
670,-91
671,-77
672,-29
673,64
674,184
675,323
676,477
677,637
678,774
679,841
680,848
681,808
682,693
683,544
684,399
685,295
686,251
687,222
688,167
689,58
690,-43
691,-87
692,-99
693,-108
694,-119
695,-130
696,-141
697,-157
698,-178
699,-184
700,-187
701,-189
702,-194
703,-200
704,-203
705,-199
706,-189
707,-177
708,-167
709,-156
710,-142
711,-129
712,-117
713,-110
714,-101
715,-92
716,-84
717,-78
718,-75
719,-75
720,-78
721,-83
722,-89
723,-96
724,-103
725,-112
726,-130
727,-162
728,-180
729,-190
730,-199
731,-207
732,-214
733,-221
734,-226
735,-230
736,-233
737,-237
738,-242
739,-246
740,-249
741,-253
742,-259
743,-264
744,-265
745,-267
746,-271
747,-257
748,-234
749,-206
750,-180
751,-158
752,-140
753,-123
754,-100
755,-84
756,-71
757,-61
758,-59
759,-68
760,-82
761,-93
762,-101
763,-112
764,-128
765,-142
766,-159
767,-183
768,-198
769,-209
770,-216
771,-223
772,-234
773,-250
774,-265
775,-275
776,-284
777,-295
778,-303
779,-304
780,-301
781,-295
782,-286
783,-273
784,-256
785,-229
786,-217
787,-211
788,-206
789,-202
790,-201
791,-201
792,-200
793,-195
794,-188
795,-181
796,-175
797,-167
798,-155
799,-139
800,-127
801,-123
802,-119
803,-114
804,-117
805,-114
806,-113
807,-120
808,-131
809,-144
810,-163
811,-187
812,-203
813,-214
814,-223
815,-233
816,-241
817,-248
818,-256
819,-272
820,-310
821,-346
822,-369
823,-380
824,-386
825,-392
826,-399
827,-402
828,-393
829,-370
830,-336
831,-290
832,-259
833,-239
834,-225
835,-214
836,-201
837,-184
838,-159
839,-142
840,-130
841,-121
842,-113
843,-102
844,-93
845,-84
846,-78
847,-71
848,-65
849,-60
850,-56
851,-53
852,-52
853,-53
854,-55
855,-59
856,-64
857,-69
858,-76
859,-84
860,-93
861,-108
862,-119
863,-125
864,-129
865,-134
866,-141
867,-146
868,-145
869,-133
870,-116
871,-104
872,-93
873,-82
874,-73
875,-67
876,-62
877,-57
878,-51
879,-44
880,-34
881,-22
882,-8
883,13
884,43
885,73
886,107
887,137
888,156
889,171
890,183
891,192
892,200
893,206
894,210
895,209
896,205
897,198
898,188
899,169
900,135
901,109
902,92
903,82
904,75
905,69
906,64
907,59
908,52
909,46
910,39
911,30
912,12
913,-25
914,-52
915,-66
916,-76
917,-78
918,-73
919,-62
920,-45
921,-15
922,22
923,48
924,76
925,94
926,106
927,113
928,113
929,104
930,89
931,64
932,36
933,22
934,13
935,39
936,120
937,287
938,515
939,768
940,999
941,1138
942,1148
943,1059
944,853
945,620
946,413
947,280
948,249
949,241
950,232
951,214
952,192
953,168
954,140
955,121
956,109
957,89
958,58
959,39
960,27
961,20
962,19
963,27
964,39
965,55
966,78
967,102
968,126
969,149
970,170
971,185
972,198
973,209
974,219
975,227
976,233
977,239
978,244
979,248
980,253
981,259
982,266
983,274
984,281
985,288
986,295
987,301
988,306
989,310
990,313
991,314
992,313
993,311
994,308
995,302
996,294
997,285
998,271
999,246
1000,231
1001,211
1002,185
1003,156
1004,129
1005,116
1006,110
1007,104
1008,100
1009,97
1010,97
1011,97
1012,99
1013,103
1014,109
1015,115
1016,122
1017,132
1018,147
1019,175
1020,187
1021,193
1022,198
1023,202
1024,205
1025,207
1026,206
1027,202
1028,195
1029,187
1030,181
1031,175
1032,170
1033,164
1034,157
1035,149
1036,141
1037,132
1038,121
1039,109
1040,89
1041,55
1042,28
1043,-6
1044,-43
1045,-73
1046,-106
1047,-127
1048,-140
1049,-149
1050,-152
1051,-148
1052,-137
1053,-123
1054,-108
1055,-90
1056,-70
1057,-49
1058,-35
1059,-24
1060,-14
1061,-5
1062,2
1063,10
1064,18
1065,25
1066,33
1067,39
1068,45
1069,52
1070,58
1071,65
1072,70
1073,73
1074,75
1075,74
1076,70
1077,64
1078,58
1079,51
1080,44
1081,36
1082,25
1083,13
1084,1
1085,-9
1086,-20
1087,-30
1088,-38
1089,-46
1090,-54
1091,-60
1092,-66
1093,-73
1094,-79
1095,-85
1096,-92
1097,-98
1098,-103
1099,-108
1100,-112
1101,-117
1102,-121
1103,-125
1104,-128
1105,-129
1106,-130
1107,-129
1108,-128
1109,-127
1110,-126
1111,-124
1112,-121
1113,-118
1114,-115
1115,-112
1116,-108
1117,-104
1118,-100
1119,-97
1120,-96
1121,-95
1122,-96
1123,-98
1124,-101
1125,-106
1126,-112
1127,-118
1128,-126
1129,-133
1130,-140
1131,-147
1132,-159
1133,-172
1134,-184
1135,-194
1136,-204
1137,-213
1138,-223
1139,-232
1140,-236
1141,-233
1142,-225
1143,-213
1144,-198
1145,-175
1146,-145
