'sample #','ECG '
0,-308
1,-363
2,-428
3,-491
4,-526
5,-538
6,-545
7,-547
8,-545
9,-541
10,-535
11,-525
12,-507
13,-473
14,-426
15,-397
16,-366
17,-336
18,-305
19,-287
20,-282
21,-279
22,-277
23,-275
24,-274
25,-273
26,-274
27,-275
28,-278
29,-282
30,-288
31,-295
32,-304
33,-320
34,-345
35,-369
36,-390
37,-396
38,-398
39,-399
40,-399
41,-399
42,-399
43,-401
44,-403
45,-404
46,-404
47,-403
48,-403
49,-402
50,-400
51,-398
52,-395
53,-391
54,-387
55,-383
56,-379
57,-377
58,-372
59,-365
60,-358
61,-348
62,-339
63,-332
64,-326
65,-321
66,-316
67,-312
68,-307
69,-303
70,-298
71,-293
72,-288
73,-284
74,-281
75,-278
76,-274
77,-265
78,-257
79,-250
80,-249
81,-254
82,-261
83,-269
84,-276
85,-284
86,-291
87,-297
88,-298
89,-295
90,-290
91,-282
92,-268
93,-240
94,-221
95,-210
96,-203
97,-198
98,-191
99,-187
100,-183
101,-177
102,-166
103,-150
104,-144
105,-140
106,-137
107,-135
108,-134
109,-135
110,-137
111,-139
112,-137
113,-125
114,-112
115,-98
116,-73
117,-57
118,-47
119,-38
120,-31
121,-26
122,-23
123,-22
124,-21
125,-20
126,-17
127,-13
128,-9
129,-11
130,-22
131,-35
132,-48
133,-61
134,-71
135,-71
136,-64
137,-52
138,-34
139,-6
140,8
141,14
142,19
143,24
144,28
145,34
146,38
147,41
148,47
149,54
150,74
151,97
152,109
153,116
154,93
155,52
156,28
157,22
158,19
159,16
160,5
161,-9
162,-21
163,-32
164,-39
165,-45
166,-50
167,-53
168,-55
169,-59
170,-69
171,-69
172,-35
173,15
174,34
175,33
176,8
177,-22
178,-50
179,-41
180,-12
181,55
182,146
183,241
184,338
185,440
186,539
187,621
188,679
189,699
190,690
191,662
192,600
193,511
194,416
195,346
196,315
197,279
198,231
199,159
200,79
201,31
202,16
203,6
204,0
205,-3
206,-22
207,-70
208,-91
209,-101
210,-108
211,-114
212,-118
213,-122
214,-130
215,-123
216,-105
217,-99
218,-94
219,-90
220,-86
221,-81
222,-78
223,-74
224,-70
225,-65
226,-57
227,-43
228,-27
229,-14
230,-3
231,1
232,-3
233,-18
234,-43
235,-65
236,-75
237,-82
238,-63
239,-51
240,-47
241,-44
242,-42
243,-40
244,-38
245,-36
246,-32
247,-28
248,-24
249,-21
250,-19
251,-17
252,-14
253,-9
254,1
255,35
256,57
257,66
258,74
259,80
260,85
261,91
262,98
263,102
264,105
265,109
266,115
267,128
268,156
269,175
270,188
271,192
272,185
273,173
274,162
275,152
276,140
277,125
278,115
279,107
280,101
281,97
282,92
283,87
284,82
285,77
286,72
287,67
288,62
289,57
290,51
291,43
292,34
293,23
294,14
295,4
296,-6
297,-15
298,-21
299,-26
300,-30
301,-35
302,-42
303,-52
304,-59
305,-62
306,-65
307,-71
308,-77
309,-65
310,-45
311,-20
312,8
313,26
314,33
315,38
316,40
317,35
318,22
319,2
320,-23
321,-35
322,-40
323,-44
324,-48
325,-52
326,-55
327,-56
328,-57
329,-64
330,-51
331,-14
332,4
333,17
334,28
335,48
336,74
337,94
338,106
339,94
340,59
341,6
342,-3
343,-5
344,-6
345,-6
346,-6
347,-4
348,3
349,13
350,25
351,42
352,43
353,36
354,30
355,24
356,27
357,53
358,84
359,114
360,122
361,130
362,146
363,183
364,222
365,235
366,214
367,179
368,136
369,96
370,69
371,53
372,42
373,31
374,27
375,31
376,43
377,61
378,91
379,112
380,124
381,133
382,140
383,146
384,153
385,159
386,165
387,167
388,164
389,157
390,147
391,135
392,117
393,97
394,81
395,67
396,60
397,58
398,57
399,54
400,52
401,47
402,37
403,23
404,11
405,22
406,33
407,42
408,47
409,42
410,26
411,0
412,-25
413,-35
414,-41
415,-44
416,-34
417,-19
418,-8
419,0
420,7
421,14
422,20
423,25
424,31
425,39
426,69
427,131
428,232
429,351
430,480
431,612
432,709
433,735
434,743
435,737
436,689
437,614
438,524
439,428
440,338
441,271
442,210
443,137
444,88
445,62
446,39
447,15
448,-9
449,-34
450,-60
451,-89
452,-108
453,-116
454,-122
455,-126
456,-131
457,-136
458,-141
459,-148
460,-160
461,-174
462,-157
463,-127
464,-109
465,-104
466,-100
467,-102
468,-112
469,-121
470,-129
471,-141
472,-158
473,-182
474,-204
475,-197
476,-176
477,-113
478,-68
479,-51
480,-45
481,-52
482,-67
483,-84
484,-104
485,-118
486,-128
487,-139
488,-144
489,-139
490,-132
491,-127
492,-123
493,-120
494,-115
495,-109
496,-100
497,-90
498,-76
499,-56
500,-28
501,-16
502,-1
503,22
504,35
505,40
506,45
507,49
508,53
509,55
510,57
511,60
512,64
513,66
514,68
515,70
516,71
517,74
518,81
519,95
520,105
521,114
522,122
523,125
524,120
525,110
526,100
527,89
528,78
529,66
530,31
531,-10
532,-22
533,-30
534,-35
535,-38
536,-41
537,-42
538,-43
539,-50
540,-47
541,-22
542,-21
543,-53
544,-119
545,-159
546,-171
547,-178
548,-184
549,-187
550,-190
551,-194
552,-200
553,-198
554,-184
555,-177
556,-173
557,-170
558,-167
559,-165
560,-163
561,-161
562,-159
563,-158
564,-156
565,-154
566,-152
567,-151
568,-150
569,-149
570,-147
571,-144
572,-142
573,-136
574,-121
575,-111
576,-105
577,-102
578,-100
579,-103
580,-109
581,-117
582,-132
583,-156
584,-173
585,-186
586,-186
587,-170
588,-150
589,-129
590,-119
591,-112
592,-106
593,-102
594,-106
595,-115
596,-122
597,-130
598,-136
599,-139
600,-134
601,-122
602,-110
603,-101
604,-94
605,-88
606,-82
607,-76
608,-72
609,-71
610,-71
611,-71
612,-70
613,-71
614,-73
615,-75
616,-78
617,-81
618,-81
619,-79
620,-76
621,-73
622,-70
623,-68
624,-66
625,-63
626,-61
627,-62
628,-66
629,-73
630,-80
631,-93
632,-109
633,-92
634,-64
635,-34
636,-11
637,5
638,23
639,32
640,38
641,44
642,49
643,53
644,56
645,57
646,57
647,56
648,54
649,53
650,50
651,48
652,46
653,45
654,43
655,41
656,39
657,37
658,34
659,30
660,26
661,21
662,16
663,8
664,0
665,-17
666,-45
667,-62
668,-71
669,-82
670,-95
671,-119
672,-139
673,-147
674,-154
675,-157
676,-153
677,-145
678,-136
679,-125
680,-125
681,-136
682,-151
683,-163
684,-136
685,-56
686,106
687,321
688,506
689,576
690,599
691,610
692,610
693,601
694,586
