'sample #','ECG '
0,-43
1,-50
2,-60
3,-80
4,-110
5,-127
6,-134
7,-140
8,-150
9,-160
10,-171
11,-182
12,-189
13,-188
14,-180
15,-171
16,-163
17,-156
18,-148
19,-138
20,-126
21,-105
22,-80
23,-66
24,-55
25,-54
26,-57
27,-63
28,-69
29,-65
30,-60
31,-57
32,-54
33,-50
34,-46
35,-41
36,-36
37,-29
38,-20
39,-9
40,2
41,16
42,32
43,35
44,27
45,22
46,16
47,12
48,12
49,16
50,24
51,36
52,58
53,80
54,95
55,95
56,81
57,66
58,49
59,32
60,11
61,-21
62,-48
63,-65
64,-72
65,-66
66,-52
67,-36
68,-17
69,2
70,17
71,29
72,35
73,30
74,19
75,7
76,-9
77,-24
78,-44
79,-69
80,-83
81,-90
82,-95
83,-99
84,-102
85,-103
86,-102
87,-101
88,-97
89,-93
90,-86
91,-77
92,-61
93,-37
94,-30
95,-24
96,-18
97,-33
98,-44
99,-51
100,-57
101,-61
102,-62
103,-60
104,-55
105,-51
106,-47
107,-43
108,-38
109,-32
110,-27
111,-27
112,-32
113,-42
114,-52
115,-63
116,-80
117,-80
118,-67
119,-54
120,-39
121,-26
122,-9
123,16
124,41
125,57
126,57
127,42
128,21
129,-7
130,-33
131,-51
132,-65
133,-79
134,-89
135,-66
136,-25
137,0
138,4
139,9
140,12
141,13
142,11
143,3
144,-6
145,-16
146,-25
147,-34
148,-45
149,-54
150,-57
151,-55
152,-50
153,-45
154,-40
155,-35
156,-28
157,-20
158,-12
159,-4
160,4
161,15
162,15
163,-1
164,-52
165,-81
166,-90
167,-96
168,-99
169,-95
170,-85
171,-71
172,-45
173,-16
174,-2
175,7
176,7
177,-5
178,-16
179,-25
180,-33
181,-35
182,-33
183,-30
184,-26
185,-23
186,-18
187,-13
188,-13
189,-21
190,-33
191,-52
192,-79
193,-98
194,-110
195,-87
196,-65
197,-51
198,-39
199,-30
200,-21
201,-3
202,17
203,36
204,37
205,2
206,-59
207,-100
208,-114
209,-121
210,-124
211,-126
212,-131
213,-137
214,-118
215,-85
216,-52
217,-33
218,-21
219,-15
220,-16
221,-26
222,-39
223,-49
224,-60
225,-70
226,-76
227,-79
228,-82
229,-88
230,-95
231,-77
232,-24
233,45
234,91
235,107
236,116
237,122
238,125
239,131
240,139
241,115
242,91
243,73
244,59
245,48
246,38
247,29
248,20
249,10
250,1
251,-9
252,-27
253,-46
254,-59
255,-53
256,-20
257,-6
258,-4
259,-2
260,0
261,0
