'sample #','ECG '
0,6
1,5
2,4
3,4
4,3
5,0
6,-12
7,-34
8,-55
9,-72
10,-88
11,-102
12,-119
13,-138
14,-159
15,-185
16,-216
17,-248
18,-275
19,-300
20,-325
21,-351
22,-379
23,-398
24,-408
25,-416
26,-426
27,-434
28,-440
29,-444
30,-448
31,-451
32,-454
33,-457
34,-460
35,-463
36,-466
37,-469
38,-473
39,-477
40,-481
41,-487
42,-494
43,-502
44,-510
45,-520
46,-533
47,-552
48,-570
49,-593
50,-618
51,-638
52,-658
53,-667
54,-671
55,-674
56,-676
57,-679
58,-682
59,-685
60,-688
61,-691
62,-694
63,-698
64,-704
65,-718
66,-742
67,-759
68,-770
69,-752
70,-698
71,-603
72,-479
73,-339
74,-199
75,-75
76,17
77,62
78,78
79,54
80,-17
81,-130
82,-252
83,-369
84,-471
85,-553
86,-611
87,-642
88,-666
89,-684
90,-701
91,-718
92,-734
93,-748
94,-757
95,-765
96,-771
97,-773
98,-768
99,-757
100,-745
101,-738
102,-732
103,-726
104,-721
105,-716
106,-711
107,-706
108,-703
109,-700
110,-697
111,-695
112,-693
113,-690
114,-686
115,-679
116,-671
117,-663
118,-654
119,-644
120,-632
121,-620
122,-605
123,-588
124,-568
125,-553
126,-538
127,-523
128,-506
129,-489
130,-472
131,-452
132,-424
133,-393
134,-372
135,-356
136,-334
137,-312
138,-290
139,-271
140,-251
141,-231
142,-217
143,-198
144,-175
145,-151
146,-126
147,-106
148,-91
149,-66
150,-50
151,-38
152,-29
153,-24
154,-22
155,-21
156,-21
157,-20
158,-19
159,-18
160,-17
161,-21
162,-31
163,-47
164,-70
165,-94
166,-119
167,-145
168,-172
169,-201
170,-230
171,-252
172,-267
173,-273
174,-276
175,-278
176,-279
177,-280
178,-281
179,-282
180,-282
181,-283
182,-284
183,-284
184,-283
185,-281
186,-278
187,-274
188,-270
189,-266
190,-262
191,-258
192,-254
193,-249
194,-243
195,-235
196,-228
197,-221
198,-215
199,-208
200,-202
201,-195
202,-187
203,-179
204,-170
205,-160
206,-150
207,-141
208,-131
209,-122
210,-115
211,-108
212,-102
213,-96
214,-90
215,-84
216,-78
217,-71
218,-61
219,-50
220,-41
221,-34
222,-29
223,-23
224,-18
225,-14
226,-10
227,-6
228,-2
229,0
230,4
231,7
232,9
233,11
234,13
235,18
236,29
237,41
238,55
239,61
240,65
241,68
242,71
243,74
244,77
245,79
246,81
247,82
248,85
249,87
250,89
251,91
252,92
253,93
254,96
255,99
256,102
257,106
