'sample #','ECG '
0,430
1,506
2,581
3,651
4,710
5,730
6,714
7,692
8,673
9,651
10,638
11,628
12,621
13,615
14,609
15,605
16,601
17,597
18,593
19,587
20,582
21,581
22,587
23,598
24,609
25,618
26,628
27,637
28,642
29,643
30,644
31,645
32,646
33,647
34,648
35,647
36,644
37,642
38,640
39,639
40,638
41,640
42,647
43,656
44,666
45,684
46,709
47,733
48,753
49,766
50,774
51,784
52,797
53,812
54,827
55,843
56,863
57,880
58,894
59,906
60,917
61,937
62,963
63,986
64,1000
65,1008
66,1012
67,1017
68,1020
69,1022
70,1018
71,1010
72,1002
73,996
74,991
75,986
76,982
77,977
78,973
79,969
80,965
81,961
82,956
83,950
84,941
85,923
86,908
87,895
88,884
89,873
90,863
91,853
92,844
93,834
94,823
95,805
96,778
97,759
98,749
99,742
100,734
101,726
102,719
103,708
104,695
105,683
106,674
107,662
108,647
109,628
110,602
111,570
112,550
113,541
114,533
115,524
116,516
117,506
118,492
119,472
120,455
121,439
122,423
123,408
124,393
125,378
126,361
127,350
128,343
129,338
130,331
131,323
132,315
133,303
134,286
135,262
136,247
137,234
138,220
139,204
140,186
141,169
142,155
143,147
144,143
145,140
146,137
147,133
148,128
149,123
150,118
151,111
152,100
153,81
154,62
155,51
156,44
157,38
158,32
159,26
160,21
161,16
162,9
163,-4
164,-33
165,-67
166,-100
167,-135
168,-157
169,-167
170,-175
171,-165
172,-135
173,-81
174,-22
175,28
176,51
177,63
178,72
179,71
180,55
181,31
182,-1
183,-37
184,-74
185,-107
186,-130
187,-148
188,-163
189,-177
190,-191
191,-205
192,-216
193,-226
194,-233
195,-236
196,-237
197,-237
198,-237
199,-237
200,-236
201,-236
202,-236
203,-237
204,-238
205,-239
206,-241
207,-243
208,-246
209,-250
210,-254
211,-259
212,-269
213,-286
214,-292
215,-294
216,-295
217,-296
218,-298
219,-299
220,-300
221,-301
222,-302
223,-302
224,-303
225,-304
226,-304
227,-305
228,-307
229,-309
230,-311
231,-314
232,-316
233,-319
234,-323
235,-327
236,-333
237,-340
238,-345
239,-349
240,-351
241,-353
242,-354
243,-355
244,-356
245,-357
246,-358
247,-359
248,-361
249,-362
250,-362
251,-359
252,-354
253,-348
254,-344
255,-340
256,-337
257,-333
258,-329
259,-325
260,-321
261,-317
262,-312
263,-307
264,-300
265,-289
266,-269
267,-247
268,-235
269,-227
270,-220
271,-215
272,-210
273,-205
274,-201
275,-198
276,-195
277,-191
278,-187
279,-183
280,-180
281,-177
282,-173
283,-169
284,-165
285,-161
286,-157
287,-152
288,-144
289,-131
290,-119
291,-107
292,-98
293,-91
294,-86
295,-80
296,-74
297,-68
298,-63
299,-59
300,-55
301,-51
302,-46
303,-41
304,-36
305,-29
306,-23
307,-17
308,-11
309,-6
310,0
311,6
312,13
313,20
314,28
315,36
316,46
317,56
318,69
319,81
320,88
321,93
322,98
323,102
324,106
325,110
326,113
327,115
328,118
329,121
330,123
331,124
332,125
333,124
334,123
335,124
336,127
337,131
338,134
339,134
340,131
341,127
342,124
343,121
344,117
345,112
346,108
347,105
348,106
349,110
350,114
351,118
352,120
353,122
354,126
355,130
356,134
357,138
358,140
359,142
360,142
361,142
362,141
363,140
364,137
365,134
366,130
367,126
368,122
369,119
370,115
371,108
372,101
373,96
374,92
375,89
376,85
377,81
378,77
379,74
380,72
381,73
382,76
383,81
384,86
385,91
386,98
387,104
388,105
389,101
390,95
391,92
392,90
393,89
394,88
395,86
396,84
397,81
398,77
399,74
400,72
401,70
402,69
403,66
404,63
405,56
406,43
407,35
408,29
409,23
410,21
411,24
412,35
413,65
414,110
415,162
416,211
417,234
418,249
419,259
420,259
421,242
422,217
423,185
424,151
425,119
426,94
427,75
428,54
429,40
430,30
431,23
432,19
433,16
434,15
435,14
436,14
437,13
438,12
439,11
440,10
441,9
442,8
443,6
444,3
445,0
446,-5
447,-10
448,-14
449,-18
450,-20
451,-22
452,-25
453,-29
454,-32
455,-36
456,-39
457,-41
458,-44
459,-46
460,-49
461,-51
462,-53
463,-55
464,-56
465,-57
466,-60
467,-62
468,-65
469,-68
470,-73
471,-81
472,-90
473,-97
474,-101
475,-105
476,-109
477,-113
478,-117
479,-121
480,-125
481,-129
482,-132
483,-136
484,-140
485,-144
486,-149
487,-153
488,-157
489,-162
490,-166
491,-169
492,-169
493,-168
494,-164
495,-159
496,-153
497,-145
498,-134
499,-115
500,-107
501,-104
502,-101
503,-99
504,-97
505,-96
506,-93
507,-89
508,-83
509,-76
510,-69
511,-62
512,-57
