'sample #','ECG '
0,-111
1,-134
2,-150
3,-153
4,-153
5,-154
6,-154
7,-154
8,-155
9,-155
10,-156
11,-157
12,-158
13,-159
14,-159
15,-158
16,-157
17,-156
18,-156
19,-157
20,-159
21,-161
22,-165
23,-171
24,-174
25,-172
26,-166
27,-160
28,-154
29,-150
30,-149
31,-152
32,-156
33,-158
34,-161
35,-165
36,-167
37,-168
38,-166
39,-162
40,-157
41,-150
42,-139
43,-139
44,-153
45,-170
46,-187
47,-196
48,-204
49,-211
50,-211
51,-198
52,-164
53,-93
54,14
55,150
56,298
57,441
58,567
59,667
60,727
61,747
62,730
63,676
64,576
65,455
66,323
67,194
68,86
69,2
70,-60
71,-116
72,-143
73,-153
74,-158
75,-161
76,-164
77,-165
78,-164
79,-162
80,-158
81,-154
82,-152
83,-150
84,-149
85,-147
86,-146
87,-145
88,-144
89,-144
90,-144
91,-144
92,-143
93,-142
94,-141
95,-141
96,-140
97,-139
98,-137
99,-136
100,-134
101,-133
102,-132
103,-130
104,-127
105,-124
106,-121
107,-119
108,-116
109,-114
110,-111
111,-109
112,-106
113,-103
114,-101
115,-99
116,-97
117,-96
118,-94
119,-92
120,-90
121,-88
122,-86
123,-82
124,-78
125,-72
126,-58
127,-46
128,-36
129,-28
130,-20
131,-11
132,0
133,12
134,23
135,34
136,43
137,49
138,53
139,57
140,61
141,66
142,70
143,70
144,63
145,52
146,38
147,20
148,0
149,-14
150,-25
151,-34
152,-41
153,-47
154,-51
155,-53
156,-55
157,-56
158,-57
159,-59
160,-61
161,-62
162,-62
163,-62
164,-61
165,-59
166,-57
167,-54
168,-51
169,-49
170,-47
171,-46
172,-45
173,-44
174,-43
175,-43
176,-42
177,-41
178,-41
179,-41
180,-40
181,-39
182,-38
183,-37
184,-36
185,-36
186,-36
187,-37
188,-36
189,-36
190,-35
191,-34
192,-32
193,-30
194,-27
195,-25
196,-24
197,-23
198,-22
199,-22
200,-22
201,-21
202,-21
203,-21
204,-21
205,-21
206,-20
207,-19
208,-19
209,-20
210,-21
211,-22
212,-24
213,-25
214,-27
215,-29
216,-30
217,-31
218,-31
219,-31
220,-31
221,-31
222,-31
223,-31
224,-30
225,-30
226,-30
227,-30
228,-30
229,-31
230,-32
231,-33
232,-34
233,-35
234,-36
235,-37
236,-39
237,-41
238,-43
239,-44
240,-46
241,-47
242,-48
243,-49
244,-50
245,-52
246,-53
247,-55
248,-56
249,-57
250,-57
251,-58
252,-59
253,-60
254,-60
255,-61
256,-60
257,-60
258,-59
259,-57
260,-56
261,-55
262,-53
263,-50
264,-46
265,-43
266,-39
267,-35
268,-31
269,-27
270,-20
271,-4
272,3
273,5
274,6
275,6
276,7
277,8
278,9
279,10
280,11
281,11
282,12
283,13
284,13
285,13
286,12
287,9
288,6
289,3
290,0
291,-4
292,-7
293,-11
294,-14
295,-16
296,-17
297,-19
298,-21
299,-23
300,-25
301,-28
302,-31
303,-35
304,-39
305,-43
306,-47
307,-49
308,-50
309,-50
310,-50
311,-51
312,-51
313,-53
314,-54
315,-56
316,-63
317,-74
318,-60
319,-17
320,53
321,149
322,265
323,390
324,512
325,620
326,703
327,737
328,735
329,689
330,601
331,496
332,388
333,285
334,188
335,102
336,38
337,-9
338,-28
339,-42
340,-54
341,-64
342,-71
343,-77
344,-79
345,-80
346,-82
347,-83
348,-85
349,-85
350,-85
351,-85
352,-85
353,-86
354,-87
355,-86
356,-86
357,-85
358,-84
359,-84
360,-83
361,-82
362,-79
363,-77
364,-74
365,-72
366,-69
367,-66
368,-63
369,-60
370,-57
371,-54
372,-51
373,-47
374,-41
375,-34
376,-29
377,-25
378,-22
379,-21
380,-20
381,-18
382,-17
383,-16
384,-15
385,-14
386,-12
387,-9
388,-6
389,-1
390,5
391,13
392,22
393,33
394,44
395,54
396,63
397,70
398,77
399,83
400,88
401,91
402,93
403,95
404,96
405,98
406,99
407,101
408,104
409,107
410,107
411,98
412,85
413,72
414,56
415,41
416,27
417,13
418,-1
419,-15
420,-28
421,-33
422,-36
423,-38
424,-40
425,-42
426,-43
427,-44
428,-45
429,-46
430,-47
431,-48
432,-49
433,-51
434,-52
435,-53
436,-54
437,-55
438,-55
439,-55
440,-55
441,-54
442,-54
443,-54
444,-53
445,-52
446,-51
447,-50
448,-50
449,-50
450,-49
451,-48
452,-47
453,-46
454,-45
455,-44
456,-43
457,-42
458,-40
459,-39
460,-37
461,-37
462,-36
463,-36
464,-36
465,-36
466,-37
467,-37
468,-37
469,-37
470,-36
471,-36
472,-36
473,-36
474,-36
475,-36
476,-35
477,-35
478,-35
479,-36
480,-37
481,-37
482,-37
483,-36
484,-36
485,-35
486,-34
487,-33
488,-33
489,-32
490,-30
491,-29
492,-27
493,-25
494,-23
495,-21
496,-18
497,-15
498,-10
499,-2
500,7
501,16
502,22
503,28
504,33
505,36
506,38
507,40
508,42
509,43
510,44
511,45
512,45
513,45
514,45
515,44
516,44
517,43
518,44
519,44
520,45
521,46
522,47
523,49
524,50
525,51
526,52
527,54
528,55
529,57
530,59
531,62
532,65
533,69
534,76
535,85
536,92
537,97
538,98
539,99
540,100
541,101
542,101
543,101
544,101
545,102
546,102
547,102
548,102
549,100
550,95
551,89
552,83
553,77
554,71
555,66
556,60
557,56
558,52
559,49
560,46
561,43
562,42
563,40
564,39
565,37
566,35
567,34
568,31
569,29
570,26
571,24
572,23
573,20
574,18
575,15
576,12
577,9
578,5
579,0
580,-11
581,-21
582,-22
583,-15
584,-2
585,37
586,118
587,239
588,401
589,596
590,793
591,954
592,1043
593,1048
594,982
595,816
596,613
597,419
598,259
599,151
600,109
601,96
602,83
603,70
604,47
605,15
606,-4
607,-15
608,-22
609,-27
610,-32
611,-35
612,-37
613,-40
614,-43
615,-46
616,-48
617,-48
618,-46
619,-42
620,-37
621,-32
622,-29
623,-25
624,-22
625,-18
626,-16
627,-14
628,-13
629,-13
630,-13
631,-14
632,-15
633,-16
634,-18
635,-20
636,-22
637,-23
638,-25
639,-26
640,-27
641,-27
642,-24
643,-18
644,-10
645,-3
646,0
647,3
648,6
649,9
650,11
651,13
652,14
653,16
654,17
655,19
656,21
657,22
658,22
659,22
660,22
661,22
662,21
663,21
664,20
665,20
666,20
667,20
668,20
669,22
670,23
671,25
672,27
673,27
674,23
675,16
676,7
677,-2
678,-15
679,-26
680,-38
681,-50
682,-62
683,-72
684,-80
685,-85
686,-89
687,-92
688,-96
689,-99
690,-102
691,-104
692,-105
693,-106
694,-107
695,-109
696,-110
697,-111
698,-113
699,-115
700,-118
701,-120
702,-121
703,-122
704,-121
705,-119
706,-116
707,-112
708,-109
709,-105
710,-100
711,-94
712,-88
713,-83
714,-78
715,-73
716,-70
717,-67
718,-65
719,-64
720,-62
721,-61
722,-61
723,-60
724,-59
725,-58
726,-57
727,-56
728,-55
729,-53
730,-51
731,-49
732,-47
733,-44
734,-42
735,-40
736,-38
737,-36
738,-34
739,-33
740,-32
741,-32
742,-31
743,-31
744,-30
745,-29
746,-28
747,-26
748,-25
749,-23
750,-21
751,-20
752,-19
753,-18
754,-16
755,-15
756,-14
757,-13
758,-13
759,-12
760,-11
761,-9
762,-7
763,-6
764,-4
765,-3
766,-2
767,0
768,0
769,2
770,2
771,3
772,4
773,4
774,5
775,6
776,7
777,8
778,8
779,9
780,10
781,11
782,12
783,13
784,13
785,14
786,15
787,16
788,17
789,18
790,18
791,18
792,19
793,20
794,21
795,22
796,22
797,24
798,25
799,27
800,29
801,31
802,33
803,34
804,38
805,47
806,55
807,59
808,62
809,64
810,67
811,70
812,72
813,73
814,68
815,61
816,54
817,50
818,47
819,44
820,41
821,37
822,34
823,30
824,27
825,25
826,22
827,20
828,17
829,15
830,12
831,10
832,8
833,5
834,3
835,0
836,-4
837,-8
838,-12
839,-16
840,-20
841,-22
842,-24
843,-24
844,-23
845,-22
846,-21
847,-19
848,-16
849,-11
850,-6
851,0
852,30
853,99
854,205
855,352
856,537
857,737
858,917
859,1038
860,1056
861,1022
862,883
863,694
864,491
865,309
866,177
867,107
868,81
869,66
870,52
871,37
872,17
873,1
874,-10
875,-20
876,-27
877,-33
878,-36
879,-39
880,-41
881,-44
882,-46
883,-47
884,-48
885,-48
886,-48
887,-48
888,-47
889,-46
890,-43
891,-40
892,-36
893,-32
894,-28
895,-24
