'sample #','ECG '
0,-62
1,-57
2,-54
3,-52
4,-49
5,-47
6,-44
7,-41
8,-38
9,-35
10,-30
11,-25
12,-20
13,-16
14,-12
15,-9
16,-6
17,-3
18,0
19,3
20,8
21,15
22,25
23,33
24,40
25,45
26,52
27,59
28,67
29,76
30,81
31,85
32,90
33,96
34,105
35,116
36,132
37,143
38,150
39,157
40,163
41,168
42,172
43,175
44,177
45,178
46,177
47,175
48,172
49,168
50,160
51,144
52,125
53,108
54,81
55,56
56,30
57,3
58,-14
59,-35
60,-55
61,-70
62,-81
63,-85
64,-86
65,-87
66,-88
67,-89
68,-89
69,-89
70,-89
71,-89
72,-89
73,-89
74,-89
75,-87
76,-86
77,-85
78,-84
79,-82
80,-81
81,-80
82,-79
83,-78
84,-76
85,-75
86,-73
87,-72
88,-69
89,-67
90,-64
91,-61
92,-57
93,-52
94,-45
95,-39
96,-33
97,-28
98,-21
99,-11
100,-1
101,6
102,12
103,17
104,20
105,23
106,27
107,31
108,33
109,31
110,24
111,14
112,0
113,-13
114,-29
115,-43
116,-54
117,-65
118,-71
119,-75
120,-79
121,-82
122,-84
123,-85
124,-86
125,-86
126,-86
127,-86
128,-86
129,-86
130,-87
131,-87
132,-87
133,-87
134,-87
135,-87
136,-87
137,-87
138,-86
139,-83
140,-80
141,-75
142,-58
143,-26
144,24
145,97
146,191
147,299
148,407
149,495
150,535
151,505
152,393
153,217
154,13
155,-167
156,-286
157,-323
158,-296
159,-237
160,-178
161,-138
162,-119
163,-110
164,-105
165,-101
166,-97
167,-93
168,-90
169,-84
170,-76
171,-66
172,-59
173,-54
174,-50
175,-46
176,-43
177,-40
178,-38
179,-35
180,-32
181,-28
182,-24
183,-19
184,-14
185,-10
186,-5
187,-1
188,2
189,5
190,8
191,12
192,16
193,21
194,27
195,32
196,38
197,46
198,56
199,64
200,73
201,81
202,91
203,102
204,112
205,121
206,129
207,137
208,147
209,158
210,167
211,173
212,178
213,181
214,183
215,184
216,182
217,178
218,171
219,160
220,143
221,117
222,89
223,70
224,48
225,28
226,10
227,-8
228,-26
229,-45
230,-58
231,-65
232,-70
233,-74
234,-76
235,-78
236,-80
237,-81
238,-82
239,-83
240,-84
241,-85
242,-85
243,-85
244,-85
245,-83
246,-81
247,-79
248,-77
249,-74
250,-72
251,-70
252,-68
253,-66
254,-64
255,-61
256,-59
257,-57
258,-55
259,-54
260,-52
261,-50
262,-47
263,-43
264,-38
265,-32
266,-22
267,-8
268,3
269,11
270,20
271,27
272,33
273,38
274,43
275,47
276,50
277,53
278,54
279,53
280,49
281,43
282,35
283,20
284,3
285,-12
286,-25
287,-35
288,-48
289,-55
290,-58
291,-61
292,-63
293,-65
294,-67
295,-68
296,-69
297,-70
298,-71
299,-72
300,-72
301,-72
302,-72
303,-72
304,-72
305,-72
306,-73
307,-73
308,-73
309,-74
310,-75
311,-74
312,-67
313,-46
314,-9
315,44
316,121
317,219
318,332
319,445
320,532
321,560
322,506
323,368
324,169
325,-43
326,-217
327,-310
328,-323
329,-298
330,-229
331,-162
332,-114
333,-89
334,-82
335,-75
336,-69
337,-61
338,-52
339,-42
340,-37
341,-34
342,-31
343,-29
344,-27
345,-24
346,-22
347,-20
348,-17
349,-15
350,-11
351,-8
352,-5
353,-2
354,0
355,3
356,6
357,8
358,11
359,14
360,17
361,20
362,24
363,30
364,38
365,44
366,53
367,65
368,77
369,86
370,95
371,105
372,114
373,122
374,129
375,137
376,145
377,154
378,163
379,171
380,176
381,181
382,184
383,186
384,188
385,190
386,192
387,193
388,190
389,182
390,171
391,154
392,139
393,124
394,99
395,74
396,50
397,24
398,7
399,-11
400,-30
401,-45
402,-57
403,-66
404,-70
405,-72
406,-73
407,-75
408,-76
409,-77
410,-78
411,-78
412,-79
413,-79
414,-80
415,-80
416,-80
417,-79
418,-78
419,-77
420,-76
421,-75
422,-74
423,-73
424,-71
425,-70
426,-68
427,-67
428,-66
429,-64
430,-61
431,-59
432,-56
433,-54
434,-51
435,-48
436,-44
437,-40
438,-36
439,-31
440,-25
441,-18
442,-9
443,-3
444,2
445,10
446,21
447,28
448,33
449,35
450,31
451,23
452,13
453,1
454,-8
455,-18
456,-29
457,-42
458,-51
459,-57
460,-62
461,-66
462,-70
463,-73
464,-76
465,-79
466,-81
467,-83
468,-85
469,-87
470,-89
471,-90
472,-91
473,-92
474,-93
475,-93
476,-92
477,-92
478,-91
479,-89
480,-87
481,-83
482,-79
483,-64
484,-33
485,15
486,83
487,170
488,271
489,375
490,467
491,503
492,492
493,398
494,216
495,-1
496,-200
497,-334
498,-380
499,-354
500,-292
501,-226
502,-175
503,-142
504,-122
505,-107
506,-95
507,-84
508,-78
509,-74
510,-71
511,-69
512,-66
513,-63
514,-61
515,-58
516,-56
517,-53
518,-51
519,-47
520,-43
521,-38
522,-34
523,-30
524,-26
525,-23
526,-19
527,-16
528,-13
529,-10
530,-7
531,-3
532,1
533,6
534,11
535,17
536,25
537,35
538,45
539,53
540,59
541,66
542,73
543,85
544,102
545,115
546,124
547,133
548,143
549,152
550,161
551,167
552,171
553,174
554,176
555,177
556,176
557,174
558,169
559,163
560,152
561,133
562,114
563,93
564,69
565,46
566,22
567,0
568,-18
569,-36
570,-49
571,-59
572,-71
573,-75
574,-77
575,-79
576,-81
577,-83
578,-84
579,-86
580,-87
581,-89
582,-90
583,-91
584,-91
585,-91
586,-90
587,-89
588,-87
589,-86
590,-84
591,-82
592,-80
593,-78
594,-76
595,-74
596,-72
597,-70
598,-67
599,-63
600,-58
601,-54
602,-51
603,-49
604,-46
605,-44
606,-42
607,-39
608,-35
609,-30
610,-24
611,-17
612,-10
613,-1
614,5
615,10
616,14
617,17
618,20
619,23
620,23
621,23
622,20
623,16
624,10
625,3
626,-7
627,-18
628,-28
629,-39
630,-52
631,-58
632,-61
633,-64
634,-66
635,-67
636,-69
637,-70
638,-70
639,-71
640,-72
641,-72
642,-72
643,-73
644,-72
645,-71
646,-70
647,-69
648,-68
649,-66
650,-64
651,-63
652,-61
653,-59
654,-53
655,-36
656,-2
657,45
658,112
659,201
660,305
661,413
662,504
663,549
664,521
665,411
666,232
667,24
668,-160
669,-279
670,-315
671,-288
672,-233
673,-178
674,-138
675,-117
676,-99
677,-78
678,-66
679,-60
680,-56
681,-53
682,-50
683,-48
684,-46
685,-44
686,-42
687,-40
688,-37
689,-34
690,-32
691,-28
692,-25
693,-21
694,-17
695,-14
696,-10
697,-7
698,-4
699,-1
700,1
701,5
702,9
703,14
704,20
705,25
706,31
707,39
708,49
709,60
710,69
711,75
712,81
713,86
714,92
715,103
716,120
717,131
718,137
719,143
720,149
721,155
722,160
723,164
724,167
725,169
726,171
727,172
728,172
729,170
730,166
731,162
732,157
733,146
734,127
735,99
736,69
737,49
738,26
739,3
740,-19
741,-41
742,-61
743,-78
744,-83
745,-85
746,-87
747,-89
748,-90
749,-91
750,-92
751,-92
752,-92
753,-92
754,-92
755,-91
756,-90
757,-88
758,-87
759,-85
760,-84
761,-82
762,-81
763,-80
764,-79
765,-78
766,-77
767,-76
768,-75
769,-73
770,-72
771,-71
772,-69
773,-68
774,-66
775,-64
776,-62
777,-59
778,-53
779,-41
780,-32
781,-24
782,-16
783,-5
784,3
785,10
786,16
787,21
788,24
789,27
790,30
791,32
792,33
793,34
794,32
795,29
796,25
797,20
798,10
799,-5
800,-20
801,-38
802,-47
803,-50
804,-53
805,-55
806,-58
807,-59
808,-61
809,-62
810,-63
811,-64
812,-64
813,-65
814,-64
815,-64
816,-64
817,-63
818,-63
819,-62
820,-61
821,-61
822,-60
823,-60
824,-59
825,-57
826,-55
827,-53
828,-40
829,-9
830,40
831,111
832,205
833,317
834,432
835,529
836,574
837,542
838,423
839,237
840,27
841,-151
842,-260
843,-287
844,-248
845,-188
846,-135
847,-105
848,-93
849,-82
850,-75
851,-68
852,-63
853,-59
854,-55
855,-52
856,-48
857,-46
858,-42
859,-39
860,-35
861,-32
862,-30
863,-28
864,-26
865,-23
866,-21
867,-18
868,-15
869,-11
870,-8
871,-3
872,1
873,5
874,9
875,13
876,17
877,21
878,25
879,30
880,34
881,39
882,46
883,56
884,65
885,74
886,84
887,93
888,103
889,113
890,121
891,132
892,146
893,158
894,167
895,176
896,181
897,185
898,188
899,190
900,191
901,189
902,186
903,182
904,175
905,163
906,143
907,123
908,103
909,82
910,65
911,39
912,15
913,-8
914,-24
915,-35
916,-42
917,-50
918,-58
919,-64
920,-69
921,-73
922,-76
923,-78
924,-80
925,-81
926,-82
927,-83
928,-84
929,-85
930,-85
931,-85
