'sample #','ECG '
0,174
1,204
2,246
3,296
4,319
5,337
6,334
7,312
8,298
9,282
10,264
11,247
12,229
13,212
14,194
15,175
16,163
17,156
18,151
19,147
20,143
21,139
22,136
23,132
24,129
25,126
26,124
27,122
28,119
29,116
30,114
31,114
32,116
33,119
34,123
35,127
36,132
37,142
38,147
39,138
40,123
41,116
42,112
43,108
44,105
45,102
46,100
47,96
48,94
49,92
50,91
51,92
52,94
53,97
54,100
55,103
56,107
57,111
58,114
59,117
60,118
61,119
62,120
63,121
64,122
65,123
66,124
67,125
68,127
69,129
70,132
71,134
72,135
73,135
74,135
75,136
76,138
77,141
78,145
79,151
80,164
81,164
82,156
83,150
84,147
85,144
86,141
87,139
88,138
89,136
90,133
91,130
92,127
93,125
94,124
95,123
96,121
97,120
98,117
99,116
100,115
101,115
102,113
103,108
104,104
105,109
106,118
107,123
108,126
109,129
110,132
111,135
112,139
113,143
114,147
115,150
116,152
117,154
118,155
119,157
120,158
121,159
122,159
123,160
124,161
125,163
126,166
127,168
128,169
129,169
130,167
131,164
132,161
133,158
134,153
135,147
136,140
137,134
138,127
139,115
140,102
141,91
142,82
143,74
144,66
145,57
146,49
147,45
148,43
149,42
150,41
151,39
152,37
153,37
154,44
155,49
156,52
157,55
158,58
159,62
160,68
161,76
162,89
163,136
164,236
165,377
166,537
167,683
168,788
169,830
170,831
171,793
172,716
173,611
174,482
175,334
176,182
177,55
178,-14
179,-36
180,-48
181,-55
182,-58
183,-59
184,-59
185,-61
186,-65
187,-67
188,-61
189,-48
190,-35
191,-21
192,-15
193,-12
194,-11
195,-9
196,-6
197,-4
198,-6
199,-13
200,-22
201,-29
202,-38
203,-44
204,-44
205,-34
206,-21
207,-14
208,-10
209,-5
210,-1
211,1
212,5
213,8
214,11
215,15
216,18
217,20
218,21
219,22
220,25
221,28
222,31
223,34
224,41
225,49
226,58
227,69
228,78
229,87
230,95
231,102
232,107
233,112
234,118
235,125
236,134
237,146
238,162
239,173
240,181
241,188
242,193
243,195
244,193
245,189
246,182
247,174
248,163
249,144
250,131
251,113
252,89
253,61
254,29
255,3
256,-12
257,-25
258,-36
259,-42
260,-45
261,-49
262,-51
263,-54
264,-57
265,-59
266,-62
267,-65
268,-70
269,-74
270,-78
271,-81
272,-83
273,-87
274,-92
275,-99
276,-105
277,-107
278,-106
279,-102
280,-99
281,-96
282,-93
283,-90
284,-87
285,-85
286,-83
287,-83
288,-84
289,-86
290,-88
291,-91
292,-95
293,-101
294,-107
295,-109
296,-106
297,-98
298,-91
299,-89
300,-87
301,-85
302,-82
303,-80
304,-78
305,-76
306,-75
307,-74
308,-73
309,-73
310,-73
311,-72
312,-71
313,-70
314,-69
315,-68
316,-67
317,-67
318,-67
319,-67
320,-67
321,-68
322,-69
323,-69
324,-68
325,-67
326,-66
327,-65
328,-64
329,-63
330,-61
331,-59
332,-58
333,-57
334,-57
335,-58
336,-58
337,-58
338,-57
339,-56
340,-54
341,-51
342,-50
343,-48
344,-46
345,-44
346,-42
347,-40
348,-39
349,-38
350,-38
351,-38
352,-37
353,-36
354,-34
355,-31
356,-27
357,-23
358,-18
359,-13
360,-8
361,-2
362,2
363,7
364,11
365,16
366,20
367,24
368,26
369,29
370,31
371,32
372,31
373,29
374,24
375,20
376,15
377,11
378,7
379,3
380,0
381,-3
382,-8
383,-13
384,-19
385,-24
386,-30
387,-34
388,-39
389,-43
390,-47
391,-51
392,-54
393,-58
394,-62
395,-66
396,-69
397,-71
398,-73
399,-74
400,-75
401,-74
402,-72
403,-68
404,-62
405,-53
406,-43
407,0
408,86
409,212
410,368
411,518
412,635
413,704
414,728
415,715
416,673
417,578
418,454
419,312
420,163
421,26
422,-74
423,-112
424,-127
425,-128
426,-122
427,-119
428,-117
429,-115
430,-113
431,-111
432,-109
433,-108
434,-106
435,-104
436,-102
437,-100
438,-99
439,-98
440,-97
441,-95
442,-93
443,-91
444,-90
445,-89
446,-88
447,-86
448,-84
449,-81
450,-78
451,-76
452,-74
453,-71
454,-68
455,-65
456,-61
457,-58
458,-54
459,-50
460,-46
461,-42
462,-38
463,-34
464,-30
465,-26
466,-23
467,-20
468,-17
469,-13
470,-8
471,6
472,36
473,60
474,78
475,94
476,108
477,119
478,132
479,145
480,154
481,160
482,166
483,170
484,173
485,174
486,174
487,172
488,168
489,164
490,158
491,146
492,122
493,103
494,91
495,78
496,65
497,44
498,11
499,-14
500,-28
501,-38
502,-48
503,-56
504,-60
505,-64
506,-67
507,-71
508,-75
509,-78
510,-81
511,-84
512,-87
513,-90
514,-93
515,-96
516,-99
517,-101
518,-103
519,-106
520,-110
521,-114
522,-117
523,-119
524,-120
525,-120
526,-119
527,-116
528,-112
529,-108
530,-104
531,-101
532,-99
533,-97
534,-95
535,-93
536,-91
537,-90
538,-89
539,-88
540,-87
541,-85
542,-83
543,-82
544,-81
545,-80
546,-78
547,-77
548,-76
549,-75
550,-73
551,-72
552,-70
553,-67
554,-63
555,-61
556,-58
557,-55
558,-51
559,-46
560,-41
561,-37
562,-36
563,-35
564,-36
565,-37
566,-38
567,-39
568,-42
569,-45
570,-48
571,-51
572,-56
573,-61
574,-61
575,-55
576,-49
577,-46
578,-43
579,-41
580,-40
581,-40
582,-39
583,-37
584,-34
585,-30
586,-26
587,-22
588,-19
589,-16
590,-13
591,-9
592,-4
593,0
594,3
595,10
596,17
597,25
598,32
599,35
600,34
601,31
602,26
603,21
604,15
605,9
606,2
607,-5
608,-11
609,-16
610,-19
611,-23
612,-27
613,-32
614,-36
615,-39
616,-41
617,-43
618,-45
619,-48
620,-51
621,-53
622,-55
623,-57
624,-58
625,-60
626,-62
627,-64
628,-66
629,-67
630,-66
631,-65
632,-61
633,-54
634,-45
635,-15
636,48
637,154
638,295
639,460
640,642
641,808
642,901
643,902
644,808
645,580
646,302
647,45
648,-123
649,-170
650,-167
651,-128
652,-106
653,-97
654,-90
655,-91
656,-103
657,-110
658,-116
659,-121
660,-123
661,-122
662,-116
663,-107
664,-100
665,-94
666,-87
667,-80
668,-74
669,-69
670,-67
671,-68
672,-70
673,-73
674,-76
675,-80
676,-88
677,-87
678,-68
679,-59
680,-54
681,-50
682,-46
683,-43
684,-39
685,-34
686,-28
687,-24
688,-20
689,-16
690,-13
691,-9
692,-5
693,0
694,6
695,12
696,18
697,22
698,25
699,29
700,36
701,49
702,73
703,90
704,100
705,112
706,126
707,150
708,178
709,191
710,199
711,205
712,208
713,209
714,208
715,204
716,197
717,189
718,177
719,159
720,144
721,125
722,101
723,78
724,47
725,21
726,6
727,-4
728,-12
729,-18
730,-26
731,-35
732,-44
733,-54
734,-59
735,-62
736,-65
737,-68
738,-71
739,-74
740,-77
741,-79
742,-80
743,-82
744,-83
745,-84
746,-85
747,-86
748,-88
749,-90
750,-93
751,-94
752,-94
753,-90
754,-84
755,-79
756,-77
757,-76
758,-75
759,-73
760,-71
761,-70
762,-68
763,-67
764,-65
765,-64
766,-63
767,-61
768,-59
769,-56
770,-54
771,-54
772,-53
773,-51
774,-48
775,-41
776,-28
777,-26
778,-25
779,-24
780,-23
781,-21
782,-20
783,-20
784,-20
785,-21
786,-22
787,-23
788,-24
789,-25
790,-26
791,-26
792,-27
793,-27
794,-26
795,-26
796,-25
797,-24
798,-24
799,-23
800,-22
801,-21
802,-20
803,-19
804,-18
805,-18
806,-17
807,-17
808,-17
809,-17
810,-17
811,-16
812,-16
813,-16
814,-16
815,-15
816,-15
817,-13
818,-12
819,-11
820,-10
821,-9
822,-9
823,-8
824,-6
825,-4
826,-2
827,0
828,3
829,9
830,15
831,20
832,26
833,31
834,35
835,39
836,43
837,49
838,54
839,57
840,58
841,58
842,55
843,50
844,43
845,36
846,24
847,4
848,-19
849,-30
850,-37
851,-43
852,-48
853,-53
854,-56
855,-59
856,-62
857,-64
858,-65
859,-67
860,-70
861,-71
862,-72
863,-73
864,-75
865,-78
866,-80
867,-82
868,-82
869,-78
870,-71
871,-61
872,-47
873,3
874,89
875,206
876,356
877,539
878,739
879,920
880,999
881,991
882,865
883,623
884,341
885,73
886,-113
887,-160
888,-149
889,-121
890,-114
891,-108
892,-105
893,-102
894,-100
895,-99
896,-97
897,-95
898,-92
899,-89
900,-86
901,-84
902,-84
903,-85
904,-85
905,-85
906,-84
907,-82
908,-79
909,-69
910,-45
911,-36
912,-33
913,-29
914,-26
915,-24
916,-22
917,-20
918,-19
919,-18
920,-17
921,-14
922,-11
923,-9
924,-7
925,-6
926,-4
927,-1
928,2
929,6
930,10
931,15
932,21
933,33
934,47
935,58
936,65
937,73
938,84
939,100
940,115
941,128
942,139
943,150
944,160
945,166
946,171
947,175
948,180
949,182
950,184
951,182
952,179
953,175
954,171
955,165
956,159
957,150
958,140
959,130
960,119
961,105
962,87
963,70
964,54
965,37
966,22
967,6
968,-8
969,-20
970,-35
971,-52
972,-59
973,-62
974,-66
975,-68
976,-69
977,-69
978,-68
979,-67
980,-65
981,-64
982,-63
983,-62
984,-59
985,-58
986,-57
987,-57
988,-58
989,-58
990,-58
991,-60
992,-62
993,-66
994,-71
995,-75
996,-78
997,-81
998,-85
999,-88
1000,-90
1001,-90
1002,-87
1003,-81
1004,-73
1005,-66
1006,-60
1007,-51
1008,-43
1009,-37
1010,-34
1011,-31
1012,-30
1013,-30
1014,-29
1015,-28
1016,-28
1017,-28
1018,-28
1019,-29
1020,-30
1021,-31
1022,-31
1023,-31
1024,-30
1025,-31
1026,-31
1027,-31
1028,-31
1029,-31
1030,-30
1031,-29
1032,-28
1033,-28
1034,-28
1035,-27
1036,-25
1037,-24
1038,-22
1039,-21
1040,-18
1041,-16
1042,-13
