'sample #','ECG '
0,259
1,312
2,365
3,423
4,446
5,456
6,461
7,465
8,466
9,463
10,457
11,450
12,444
13,438
14,432
15,424
16,415
17,405
18,397
19,388
20,379
21,372
22,364
23,357
24,351
25,345
26,339
27,335
28,331
29,328
30,327
31,326
32,326
33,326
34,326
35,326
36,327
37,327
38,327
39,327
40,326
41,326
42,325
43,324
44,323
45,321
46,320
47,318
48,315
49,311
50,305
51,295
52,274
53,256
54,239
55,221
56,205
57,188
58,172
59,154
60,139
61,126
62,114
63,101
64,95
65,89
66,85
67,80
68,77
69,74
70,72
71,71
72,70
73,69
74,69
75,68
76,67
77,66
78,65
79,61
80,63
81,77
82,115
83,169
84,238
85,318
86,395
87,455
88,477
89,489
90,486
91,448
92,386
93,308
94,217
95,119
96,31
97,-34
98,-78
99,-104
100,-115
101,-119
102,-122
103,-124
104,-126
105,-128
106,-130
107,-133
108,-136
109,-139
110,-143
111,-146
112,-149
113,-151
114,-153
115,-155
116,-158
117,-160
118,-163
119,-166
120,-169
121,-173
122,-176
123,-179
124,-182
125,-184
126,-186
127,-187
128,-188
129,-188
130,-187
131,-186
132,-184
133,-182
134,-180
135,-177
136,-174
137,-171
138,-168
139,-165
140,-163
141,-159
142,-155
143,-149
144,-143
145,-137
146,-131
147,-124
148,-118
149,-112
150,-106
151,-101
152,-96
153,-91
154,-87
155,-82
156,-77
157,-73
158,-70
159,-67
160,-64
161,-61
162,-58
163,-55
164,-54
165,-52
166,-52
167,-51
168,-51
169,-50
170,-50
171,-49
172,-48
173,-48
174,-48
175,-49
176,-49
177,-50
178,-51
179,-53
180,-54
181,-55
182,-56
183,-57
184,-59
185,-59
186,-60
187,-60
188,-60
189,-59
190,-59
191,-59
192,-59
193,-58
194,-57
195,-56
196,-54
197,-52
198,-50
199,-48
200,-46
201,-44
202,-41
203,-39
204,-36
205,-33
206,-29
207,-23
208,-17
209,-11
210,-5
211,0
212,5
213,11
214,17
215,23
216,30
217,37
218,44
219,50
220,54
221,58
222,62
223,64
224,66
225,67
226,69
227,70
228,71
229,71
230,72
231,72
232,72
233,72
234,71
235,71
236,71
237,70
238,69
239,68
240,67
241,66
242,65
243,64
244,63
245,62
246,60
247,58
248,56
249,54
250,52
251,51
252,49
253,48
254,47
255,46
256,46
257,45
258,45
259,45
260,44
261,43
262,41
263,40
264,39
265,38
266,37
267,37
268,38
269,38
270,39
271,39
272,39
273,40
274,40
275,40
276,40
277,40
278,40
279,40
280,40
281,41
282,42
283,42
284,43
285,44
286,45
287,46
288,47
289,48
290,49
291,51
292,52
293,54
294,55
295,57
296,59
297,62
298,64
299,67
300,71
301,82
302,92
303,101
304,109
305,121
306,136
307,151
308,161
309,169
310,175
311,177
312,174
313,167
314,157
315,144
316,124
317,105
318,89
319,76
320,63
321,52
322,40
323,28
324,15
325,2
326,-8
327,-18
328,-26
329,-33
330,-39
331,-43
332,-47
333,-50
334,-53
335,-55
336,-58
337,-59
338,-59
339,-59
340,-58
341,-55
342,-51
343,-45
344,-37
345,-9
346,38
347,108
348,195
349,287
350,364
351,420
352,440
353,441
354,428
355,393
356,322
357,235
358,138
359,41
360,-42
361,-109
362,-145
363,-159
364,-164
365,-169
366,-173
367,-176
368,-179
369,-181
370,-183
371,-184
372,-185
373,-185
374,-185
375,-185
376,-184
377,-184
378,-183
379,-183
380,-182
381,-181
382,-179
383,-177
384,-174
385,-171
386,-169
387,-166
388,-163
389,-160
390,-157
391,-155
392,-153
393,-150
394,-147
395,-143
396,-139
397,-134
398,-129
399,-124
400,-120
401,-117
402,-114
403,-111
404,-107
405,-103
406,-96
407,-84
408,-72
409,-59
410,-48
411,-37
412,-28
413,-21
414,-15
415,-11
416,-9
417,-7
418,-5
419,-3
420,-1
421,0
422,1
423,3
424,4
425,3
426,2
427,0
428,-2
429,-4
430,-7
431,-11
432,-14
433,-18
434,-22
435,-26
436,-30
437,-35
438,-40
439,-46
440,-52
441,-57
442,-62
443,-67
444,-71
445,-75
446,-80
447,-88
448,-102
449,-112
450,-120
451,-125
452,-130
453,-134
454,-137
455,-141
456,-146
457,-150
458,-154
459,-157
460,-160
461,-162
462,-164
463,-167
464,-170
465,-172
466,-174
467,-175
468,-175
469,-173
470,-170
471,-167
472,-162
473,-158
474,-153
475,-148
476,-142
477,-137
478,-132
479,-128
480,-124
481,-120
482,-117
483,-114
484,-112
485,-110
486,-109
487,-108
488,-106
489,-105
490,-103
491,-103
492,-102
493,-101
494,-100
495,-99
496,-97
497,-96
498,-93
499,-91
500,-89
501,-86
502,-84
503,-82
504,-80
505,-77
506,-75
507,-73
508,-71
509,-70
510,-69
511,-68
512,-67
513,-66
514,-65
515,-64
516,-64
517,-64
518,-63
519,-62
520,-60
521,-59
522,-58
523,-57
524,-56
525,-54
526,-52
527,-50
528,-48
529,-46
530,-43
531,-39
532,-34
533,-28
534,-23
535,-18
536,-13
537,-8
538,-4
539,-1
540,2
541,6
542,10
543,15
544,20
545,25
546,31
547,37
548,42
549,47
550,53
551,60
552,70
553,81
554,92
555,103
556,115
557,128
558,140
559,150
560,160
561,170
562,179
563,188
564,199
565,211
566,225
567,241
568,245
569,246
570,247
571,248
572,249
573,249
574,250
575,250
576,250
577,249
578,246
579,241
580,235
581,228
582,221
583,212
584,201
585,191
586,185
587,183
588,182
589,182
590,182
591,181
592,181
593,180
594,179
595,178
596,177
597,176
598,176
599,177
600,178
601,180
602,182
603,185
604,189
605,195
606,201
607,207
608,236
609,299
610,385
611,491
612,605
613,712
614,785
615,793
616,763
617,653
618,516
619,386
620,280
621,206
622,170
623,144
624,127
625,119
626,115
627,114
628,114
629,113
630,113
631,113
632,112
633,111
634,110
635,108
636,106
637,105
638,102
639,99
640,96
641,94
642,91
643,89
644,87
645,85
646,83
647,81
648,79
649,76
650,74
651,71
652,69
653,68
654,68
655,68
656,68
657,69
658,71
659,74
660,77
661,80
662,82
663,85
664,86
665,88
666,89
667,89
668,89
669,89
670,90
671,90
672,91
673,92
674,93
675,93
676,94
677,96
678,97
679,98
680,99
681,98
682,98
683,98
684,98
685,98
686,98
687,98
688,98
689,97
690,97
691,97
692,97
693,96
694,95
695,93
696,91
697,89
698,87
699,84
700,81
701,78
702,76
703,73
704,69
705,59
706,48
707,40
708,32
709,24
710,14
711,4
712,-7
713,-13
714,-17
715,-19
716,-22
717,-25
