'sample #','ECG '
0,-63
1,-85
2,-115
3,-147
4,-192
5,-244
6,-302
7,-359
8,-414
9,-461
10,-509
11,-542
12,-567
13,-583
14,-590
15,-585
16,-572
17,-553
18,-529
19,-510
20,-488
21,-466
22,-440
23,-412
24,-379
25,-349
26,-332
27,-318
28,-307
29,-299
30,-294
31,-289
32,-285
33,-280
34,-275
35,-271
36,-266
37,-261
38,-254
39,-246
40,-237
41,-229
42,-222
43,-216
44,-211
45,-208
46,-204
47,-201
48,-197
49,-194
50,-192
51,-189
52,-187
53,-185
54,-182
55,-178
56,-173
57,-162
58,-141
59,-109
60,-54
61,16
62,93
63,161
64,200
65,213
66,193
67,132
68,38
69,-69
70,-184
71,-292
72,-383
73,-453
74,-473
75,-480
76,-471
77,-414
78,-342
79,-276
80,-233
81,-220
82,-212
83,-209
84,-209
85,-212
86,-220
87,-231
88,-249
89,-283
90,-307
91,-320
92,-331
93,-340
94,-347
95,-351
96,-354
97,-357
98,-359
99,-361
100,-363
101,-363
102,-363
103,-362
104,-362
105,-361
106,-360
107,-358
108,-355
109,-352
110,-349
111,-344
112,-342
113,-350
114,-364
115,-372
116,-378
117,-384
118,-390
119,-394
120,-396
121,-397
122,-396
123,-394
124,-390
125,-385
126,-378
127,-370
128,-357
129,-344
130,-329
131,-311
132,-290
133,-268
134,-257
135,-250
136,-245
137,-241
138,-237
139,-235
140,-234
141,-234
142,-235
143,-238
144,-242
145,-247
146,-253
147,-260
148,-267
149,-275
150,-283
151,-290
152,-294
153,-297
154,-299
155,-300
156,-301
157,-301
158,-301
159,-301
160,-302
161,-303
162,-304
163,-305
164,-305
165,-305
166,-304
167,-303
168,-301
169,-299
170,-296
171,-293
172,-291
173,-288
174,-285
175,-282
176,-279
177,-272
178,-264
179,-257
180,-247
181,-234
182,-216
183,-199
184,-182
185,-166
186,-152
187,-141
188,-131
189,-118
190,-99
191,-85
192,-73
193,-63
194,-53
195,-45
196,-37
197,-30
198,-23
199,-15
200,-6
201,3
202,12
203,21
204,29
205,37
206,43
207,48
208,53
209,55
210,57
211,58
212,60
213,61
214,62
215,63
216,63
217,63
218,63
219,63
220,63
221,63
222,63
223,63
224,63
225,64
226,65
227,67
228,68
229,69
230,70
231,72
232,75
233,77
234,79
235,82
236,84
237,88
238,94
239,108
240,122
241,130
242,137
243,144
244,151
245,157
246,166
247,176
248,188
249,198
250,208
251,218
252,225
253,230
254,235
255,239
256,243
257,246
258,250
259,253
260,258
261,263
262,269
263,275
264,282
265,289
266,297
267,303
268,310
269,316
270,320
271,325
272,329
273,332
274,336
275,339
276,342
277,345
278,347
279,349
280,350
281,351
282,351
283,352
284,353
285,355
286,358
287,361
288,365
289,368
290,371
291,373
292,373
293,373
294,371
295,368
296,364
297,360
298,356
299,352
300,348
301,344
302,338
303,327
304,319
305,315
306,311
307,307
308,301
309,297
310,297
311,304
312,317
313,339
314,372
315,428
316,493
317,557
318,618
319,635
320,640
321,628
322,555
323,459
324,351
325,239
326,138
327,54
328,8
329,-7
330,-8
331,8
332,57
333,110
334,128
335,133
336,136
337,139
338,140
339,142
340,143
341,144
342,144
343,142
344,140
345,135
346,129
347,122
348,116
349,109
350,100
351,90
352,84
353,80
354,77
355,73
356,69
357,66
358,63
359,62
360,65
361,72
362,82
363,92
364,102
365,116
366,129
367,134
368,137
369,139
370,141
371,142
372,144
373,145
374,148
375,151
376,156
377,163
378,172
379,182
380,197
381,212
382,226
383,241
384,257
385,270
386,282
387,288
388,292
389,296
390,299
391,302
392,304
393,306
394,307
395,308
396,308
397,308
398,307
399,306
400,304
401,302
402,300
403,297
404,294
405,289
406,285
407,279
408,269
409,257
410,246
411,236
412,229
413,223
414,219
415,216
416,212
417,209
418,206
419,203
420,201
421,198
422,195
423,191
424,183
425,167
426,150
427,127
428,100
429,74
430,49
431,23
432,-2
433,-17
434,-26
435,-32
436,-31
437,-23
438,-14
439,-10
440,-8
441,-5
442,-3
443,0
444,3
445,7
446,10
447,12
448,13
449,13
450,12
451,11
452,9
453,5
454,1
455,-3
456,-9
457,-15
458,-20
459,-26
460,-39
461,-54
462,-72
463,-79
464,-84
465,-88
466,-92
467,-96
468,-99
469,-101
470,-103
471,-106
472,-109
473,-112
474,-114
475,-115
476,-115
477,-116
478,-116
479,-118
480,-120
481,-124
482,-129
483,-135
484,-143
485,-150
486,-157
487,-164
488,-171
489,-179
490,-190
491,-202
492,-213
493,-220
494,-225
495,-228
496,-231
497,-234
498,-236
499,-237
500,-237
501,-236
502,-235
503,-233
504,-231
505,-229
506,-228
507,-227
508,-226
509,-225
510,-224
511,-223
512,-222
513,-221
514,-220
515,-218
516,-216
517,-213
518,-210
519,-206
520,-201
521,-193
522,-179
523,-165
524,-153
525,-142
526,-131
527,-121
528,-111
529,-102
530,-92
531,-83
532,-75
533,-66
534,-56
535,-50
536,-45
537,-40
538,-35
539,-31
540,-27
541,-23
542,-19
543,-14
544,-8
545,-4
546,0
547,4
548,9
549,13
550,15
551,16
552,15
553,12
554,8
555,3
556,-1
557,-4
558,-8
559,-12
560,-16
561,-19
562,-22
563,-26
564,-30
565,-33
566,-36
567,-38
568,-38
569,-38
570,-39
571,-40
572,-42
573,-46
574,-52
575,-56
576,-56
577,-50
578,-38
579,-2
580,52
581,130
582,219
583,307
584,371
585,378
586,351
587,231
588,44
589,-178
590,-391
591,-548
592,-602
593,-597
594,-520
595,-415
596,-350
597,-330
598,-319
599,-311
600,-304
601,-298
602,-293
603,-289
604,-286
605,-283
606,-279
607,-277
608,-275
609,-274
610,-272
611,-271
612,-270
613,-270
614,-270
615,-272
616,-276
617,-280
618,-285
619,-289
620,-294
621,-300
622,-310
623,-320
624,-330
625,-340
626,-345
627,-349
628,-353
629,-357
630,-360
631,-362
632,-364
633,-367
634,-370
635,-372
636,-373
637,-374
638,-374
639,-375
640,-376
641,-377
642,-378
643,-380
644,-384
645,-388
646,-388
647,-382
648,-372
649,-361
650,-344
651,-325
652,-304
653,-284
654,-270
655,-262
656,-257
657,-253
658,-249
659,-245
660,-240
661,-236
662,-232
663,-229
664,-226
665,-223
666,-219
667,-216
668,-213
669,-211
670,-209
671,-208
672,-208
673,-208
674,-209
675,-210
676,-212
677,-214
678,-216
679,-219
680,-223
681,-228
682,-237
683,-262
684,-286
685,-301
686,-311
687,-318
688,-324
689,-329
690,-331
691,-328
692,-319
693,-311
694,-305
695,-300
696,-294
697,-289
698,-286
699,-285
700,-287
701,-291
702,-295
703,-299
704,-304
705,-311
706,-319
707,-320
708,-314
709,-302
710,-288
711,-269
712,-251
713,-232
714,-213
715,-198
716,-182
717,-166
718,-147
719,-133
720,-122
721,-112
722,-103
723,-93
724,-80
725,-64
726,-54
727,-48
728,-45
729,-42
730,-40
731,-39
732,-37
733,-34
734,-30
735,-26
736,-21
737,-16
738,-11
739,-4
740,5
741,16
742,26
743,36
744,44
745,50
746,56
747,62
748,68
749,72
750,74
751,76
752,78
753,80
754,83
755,85
756,87
757,87
758,89
759,91
760,95
761,97
762,98
763,97
764,92
765,87
766,81
767,76
768,72
769,65
770,57
771,53
772,51
773,51
774,51
775,50
776,48
777,46
778,44
779,43
780,46
781,51
782,58
783,64
784,69
785,75
786,81
787,90
788,99
789,109
790,119
791,127
792,136
793,146
794,154
795,160
796,165
797,170
798,176
799,182
800,189
801,197
802,204
803,212
804,228
805,259
806,292
807,315
808,328
809,337
810,345
811,349
812,348
813,340
814,327
815,312
816,293
817,278
818,265
819,255
820,244
821,234
822,225
823,215
824,209
825,208
826,215
827,229
828,270
829,320
830,380
831,444
832,504
833,559
834,613
835,643
836,663
837,675
838,685
839,696
840,709
841,733
842,767
843,818
844,871
845,928
846,982
847,1000
848,977
849,906
850,726
851,486
852,234
853,27
854,-69
855,-71
856,9
857,150
858,275
859,336
860,354
861,365
862,377
863,386
864,392
865,396
866,402
867,407
868,411
869,414
870,417
871,419
872,419
873,418
874,418
875,417
876,415
877,412
878,407
879,402
880,397
881,393
882,389
883,385
884,376
885,366
886,360
887,356
888,352
889,348
890,342
891,339
892,339
893,341
894,342
895,343
896,344
897,346
898,347
899,348
900,349
901,350
902,351
903,351
904,352
905,351
906,351
907,350
908,350
909,349
910,348
911,347
912,346
913,343
914,341
915,339
916,337
917,334
918,331
919,327
920,322
921,311
922,300
923,292
924,284
925,270
926,242
927,208
928,175
929,141
930,114
931,93
932,70
933,44
934,15
935,-17
936,-42
937,-54
938,-62
939,-66
940,-59
941,-42
942,-24
943,-1
944,21
945,45
946,68
947,87
948,98
949,106
950,112
951,119
952,126
953,133
954,140
955,147
956,153
957,158
958,163
959,167
960,171
961,173
962,174
963,175
964,174
965,172
966,167
967,161
968,152
969,142
970,120
971,80
972,46
973,10
974,-25
975,-60
976,-95
977,-128
978,-163
979,-193
980,-220
981,-249
982,-278
983,-311
984,-330
985,-338
986,-344
987,-349
988,-353
989,-358
990,-364
991,-368
992,-373
993,-379
994,-387
995,-399
996,-421
997,-439
998,-449
999,-457
1000,-464
1001,-469
1002,-471
1003,-471
1004,-467
1005,-462
1006,-456
1007,-449
1008,-442
1009,-432
1010,-422
1011,-411
1012,-400
1013,-389
1014,-379
1015,-368
1016,-357
1017,-345
1018,-332
1019,-321
1020,-312
1021,-304
1022,-295
1023,-287
1024,-279
1025,-271
1026,-264
1027,-258
1028,-252
1029,-245
1030,-236
1031,-228
1032,-223
1033,-221
1034,-220
1035,-220
1036,-220
1037,-219
