'sample #','ECG '
0,-21
1,-23
2,-28
3,-34
4,-41
5,-47
6,-51
7,-51
8,-50
9,-47
10,-42
11,-36
12,-28
13,-17
14,0
15,16
16,26
17,34
18,39
19,42
20,42
21,38
22,29
23,17
24,-24
25,-83
26,-157
27,-247
28,-342
29,-424
30,-475
31,-494
32,-495
33,-477
34,-429
35,-353
36,-246
37,-127
38,-11
39,88
40,157
41,187
42,202
43,212
44,215
45,207
46,189
47,162
48,129
49,107
50,90
51,74
52,61
53,51
54,44
55,45
56,56
57,69
58,77
59,84
60,91
61,96
62,99
63,100
64,99
65,96
66,92
67,87
68,83
69,81
70,79
71,77
72,77
73,76
74,74
75,72
76,70
77,67
78,65
79,63
80,62
81,60
82,59
83,59
84,58
85,58
86,58
87,59
88,60
89,61
90,60
91,59
92,57
93,55
94,53
95,52
96,50
97,49
98,46
99,43
100,41
101,37
102,32
103,25
104,9
105,-10
106,-26
107,-38
108,-47
109,-53
110,-56
111,-59
112,-62
113,-65
114,-67
115,-68
116,-65
117,-57
118,-50
119,-46
120,-43
121,-40
122,-38
123,-35
124,-32
125,-30
126,-28
127,-26
128,-23
129,-21
130,-19
131,-18
132,-15
133,-12
134,-9
135,-6
136,-3
137,0
138,6
139,22
140,33
141,40
142,45
143,48
144,51
145,54
146,56
147,58
148,58
149,58
150,57
151,55
152,53
153,50
154,46
155,41
156,36
157,24
158,5
159,-2
160,-7
161,-10
162,-6
163,4
164,21
165,47
166,59
167,65
168,70
169,74
170,76
171,78
172,79
173,78
174,74
175,68
176,61
177,53
178,44
179,33
180,16
181,2
182,-4
183,-10
184,-18
185,-29
186,-28
187,-12
188,12
189,33
190,40
191,46
192,50
193,52
194,50
195,43
196,34
197,18
198,-3
199,-11
200,-15
201,-18
202,-21
203,-22
204,-22
205,-22
206,-22
207,-21
208,-20
209,-17
210,-15
211,-13
212,-11
213,-10
214,-8
215,-6
216,-6
217,-8
218,-15
219,-25
220,-45
221,-72
222,-83
223,-91
224,-96
225,-96
226,-92
227,-86
228,-83
229,-79
230,-76
231,-73
232,-73
233,-77
234,-85
235,-96
236,-117
237,-145
238,-156
239,-164
240,-170
241,-174
242,-174
243,-172
244,-169
245,-165
246,-160
247,-152
248,-153
249,-163
250,-167
251,-171
252,-176
253,-180
254,-182
255,-179
256,-171
257,-160
258,-149
259,-138
260,-125
261,-112
262,-102
263,-96
264,-92
265,-87
266,-82
267,-73
268,-67
269,-67
270,-75
271,-87
272,-105
273,-135
274,-193
275,-279
276,-377
277,-480
278,-572
279,-617
280,-632
281,-614
282,-560
283,-486
284,-397
285,-290
286,-167
287,-54
288,31
289,77
290,95
291,95
292,81
293,66
294,49
295,26
296,13
297,4
298,-1
299,-7
300,-12
301,-14
302,-14
303,-12
304,-10
305,-8
306,-6
307,-4
308,-2
309,1
310,4
311,7
312,10
313,12
314,14
315,16
316,18
317,20
318,22
319,23
320,25
321,31
322,36
323,38
324,35
325,26
326,14
327,-5
328,-32
329,-42
330,-48
331,-54
332,-59
333,-62
334,-62
335,-61
336,-60
337,-58
338,-55
339,-50
340,-43
341,-36
342,-29
343,-23
344,-16
345,-10
346,-4
347,0
348,2
349,0
350,-4
351,-12
352,-20
353,-28
354,-36
355,-47
356,-59
357,-68
358,-74
359,-78
360,-82
361,-89
362,-99
363,-99
364,-85
365,-76
366,-68
367,-61
368,-54
369,-48
370,-43
371,-37
372,-31
373,-24
374,-17
375,-11
376,-6
377,-1
378,7
379,18
380,20
381,11
382,4
383,-2
384,-4
385,0
386,11
387,23
388,36
389,51
390,73
391,96
392,104
393,109
394,113
395,116
396,119
397,120
398,120
399,121
400,121
401,120
402,117
403,113
404,108
405,102
406,96
407,92
408,89
409,85
