'sample #','ECG '
0,-149
1,-184
2,-205
3,-214
4,-222
5,-229
6,-235
7,-240
8,-244
9,-247
10,-249
11,-251
12,-254
13,-257
14,-261
15,-268
16,-282
17,-281
18,-271
19,-265
20,-261
21,-258
22,-255
23,-255
24,-257
25,-261
26,-266
27,-271
28,-277
29,-285
30,-293
31,-298
32,-298
33,-297
34,-294
35,-291
36,-288
37,-286
38,-285
39,-286
40,-288
41,-293
42,-304
43,-301
44,-272
45,-248
46,-232
47,-222
48,-213
49,-206
50,-200
51,-193
52,-189
53,-195
54,-207
55,-218
56,-231
57,-237
58,-230
59,-214
60,-198
61,-178
62,-161
63,-151
64,-143
65,-137
66,-133
67,-132
68,-135
69,-142
70,-151
71,-166
72,-192
73,-218
74,-247
75,-270
76,-285
77,-291
78,-286
79,-273
80,-255
81,-224
82,-202
83,-188
84,-180
85,-181
86,-191
87,-209
88,-240
89,-275
90,-296
91,-310
92,-295
93,-249
94,-156
95,-20
96,148
97,326
98,487
99,599
100,633
101,629
102,576
103,487
104,359
105,191
106,0
107,-184
108,-324
109,-381
110,-400
111,-377
112,-350
113,-331
114,-315
115,-303
116,-281
117,-261
118,-254
119,-251
120,-248
121,-242
122,-235
123,-226
124,-215
125,-202
126,-184
127,-170
128,-161
129,-145
130,-130
131,-124
132,-118
133,-120
134,-136
135,-151
136,-167
137,-175
138,-180
139,-185
140,-192
141,-191
142,-174
143,-147
144,-118
145,-106
146,-98
147,-93
148,-90
149,-89
150,-92
151,-96
152,-101
153,-106
154,-111
155,-117
156,-119
157,-118
158,-113
159,-106
160,-93
161,-69
162,-43
163,-14
164,17
165,39
166,49
167,57
168,56
169,40
170,22
171,3
172,-10
173,-20
174,-30
175,-35
176,-28
177,-13
178,-1
179,13
180,20
181,18
182,14
183,10
184,5
185,3
186,10
187,25
188,41
189,59
190,66
191,73
192,79
193,79
194,66
195,28
196,-19
197,-68
198,-96
199,-117
200,-131
201,-133
202,-123
203,-97
204,-54
205,0
206,40
207,55
208,60
209,55
210,42
211,24
212,-7
213,-44
214,-75
215,-95
216,-108
217,-106
218,-87
219,-73
220,-62
221,-52
222,-45
223,-39
224,-35
225,-33
226,-31
227,-30
228,-30
229,-29
230,-29
231,-29
232,-29
233,-28
234,-27
235,-25
236,-24
237,-22
238,-21
239,-20
240,-18
241,-17
242,-15
243,-14
244,-12
245,-9
246,-5
247,0
248,5
249,9
250,9
251,6
252,1
253,-4
254,-11
255,-23
256,-43
257,-55
258,-62
259,-68
260,-71
261,-72
262,-69
263,-61
264,-50
265,-32
266,1
267,22
268,35
269,44
270,46
271,43
272,35
273,25
274,15
275,3
276,-6
277,-14
278,-21
279,-27
280,-32
281,-36
282,-39
283,-42
284,-41
285,-38
286,-33
287,-26
288,-20
289,-13
290,-1
291,8
292,9
293,0
294,-13
295,-23
296,-36
297,-46
298,-47
299,-41
