'sample #','ECG '
0,385
1,461
2,542
3,623
4,683
5,703
6,712
7,718
8,722
9,725
10,729
11,734
12,738
13,737
14,728
15,714
16,695
17,673
18,658
19,638
20,610
21,591
22,581
23,574
24,565
25,557
26,550
27,535
28,509
29,492
30,481
31,472
32,464
33,457
34,452
35,448
36,444
37,439
38,433
39,426
40,420
41,415
42,410
43,404
44,398
45,391
46,385
47,379
48,373
49,367
50,362
51,358
52,354
53,350
54,346
55,342
56,337
57,332
58,327
59,317
60,301
61,294
62,289
63,285
64,281
65,282
66,290
67,302
68,317
69,336
70,341
71,345
72,348
73,351
74,351
75,345
76,335
77,323
78,308
79,297
80,291
81,285
82,280
83,277
84,278
85,282
86,287
87,290
88,294
89,297
90,300
91,300
92,295
93,287
94,277
95,266
96,252
97,239
98,226
99,215
100,207
101,200
102,195
103,191
104,188
105,187
106,186
107,188
108,191
109,196
110,201
111,207
112,212
113,217
114,223
115,229
116,235
117,240
118,241
119,240
120,238
121,235
122,231
123,223
124,211
125,230
126,249
127,261
128,271
129,279
130,286
131,292
132,300
133,306
134,306
135,296
136,282
137,266
138,247
139,233
140,222
141,213
142,204
143,194
144,182
145,170
146,158
147,147
148,137
149,128
150,120
151,115
152,111
153,108
154,105
155,102
156,99
157,97
158,95
159,94
160,93
161,91
162,89
163,87
164,87
165,86
166,84
167,80
168,76
169,74
170,75
171,80
172,89
173,103
174,148
175,234
176,341
177,453
178,560
179,649
180,693
181,708
182,681
183,597
184,456
185,279
186,85
187,-94
188,-240
189,-343
190,-383
191,-397
192,-382
193,-336
194,-275
195,-210
196,-152
197,-104
198,-75
199,-62
200,-57
201,-52
202,-49
203,-46
204,-45
205,-44
206,-43
207,-42
208,-41
209,-38
210,-35
211,-32
212,-30
213,-29
214,-27
215,-25
216,-23
217,-19
218,-16
219,-11
220,-3
221,4
222,11
223,19
224,27
225,34
226,40
227,45
228,50
229,55
230,58
231,60
232,61
233,63
234,64
235,64
236,63
237,61
238,60
239,58
240,57
241,56
242,55
243,55
244,54
245,52
246,48
247,43
248,43
249,49
250,56
251,60
252,63
253,66
254,68
255,70
256,73
257,77
258,80
259,81
260,83
261,84
262,84
263,83
264,81
265,80
266,78
267,76
268,74
269,72
270,70
271,67
272,62
273,58
274,52
275,39
276,25
277,9
278,-2
279,-12
280,-19
281,-25
282,-28
283,-31
284,-32
285,-34
286,-36
287,-38
288,-40
289,-44
290,-49
291,-57
292,-66
293,-74
294,-85
295,-96
296,-107
297,-117
298,-124
299,-132
300,-138
301,-143
302,-146
303,-147
304,-147
305,-148
306,-149
307,-153
308,-151
309,-137
310,-128
311,-121
312,-115
313,-111
314,-109
315,-110
316,-112
317,-114
318,-117
319,-120
320,-124
321,-128
322,-131
323,-131
324,-126
325,-120
326,-113
327,-108
328,-103
329,-98
330,-93
331,-90
332,-87
333,-88
334,-91
335,-97
336,-104
337,-110
338,-116
339,-120
340,-123
341,-126
342,-128
343,-130
344,-132
345,-133
346,-134
347,-135
348,-137
349,-138
350,-139
351,-141
352,-142
353,-143
354,-144
355,-146
356,-147
357,-148
358,-148
359,-149
360,-150
361,-152
362,-154
363,-156
364,-160
365,-164
366,-169
367,-173
368,-177
369,-179
370,-180
371,-180
372,-179
373,-178
374,-177
375,-176
376,-173
377,-171
378,-168
379,-165
380,-160
381,-154
382,-147
383,-140
384,-130
385,-122
386,-115
387,-108
388,-102
389,-95
390,-88
391,-85
392,-88
393,-95
394,-104
395,-114
396,-127
397,-141
398,-155
399,-172
400,-191
401,-209
402,-227
403,-245
404,-263
405,-284
406,-300
407,-300
408,-299
409,-299
410,-299
411,-300
412,-300
413,-300
414,-300
415,-299
416,-299
417,-298
418,-296
419,-292
420,-289
421,-285
422,-283
423,-280
424,-275
425,-268
426,-260
427,-255
428,-247
429,-218
430,-149
431,-50
432,65
433,172
434,249
435,273
436,264
437,242
438,155
439,27
440,-136
441,-317
442,-487
443,-628
444,-729
445,-759
446,-769
447,-751
448,-694
449,-629
450,-563
451,-496
452,-435
453,-387
454,-373
455,-364
456,-355
457,-348
458,-343
459,-337
460,-331
461,-325
462,-315
463,-305
464,-298
465,-292
466,-288
467,-284
468,-281
469,-280
470,-280
471,-282
472,-285
473,-288
474,-289
475,-291
476,-294
477,-298
478,-301
479,-304
480,-305
481,-304
482,-300
483,-295
484,-289
485,-282
486,-276
487,-270
488,-264
489,-259
490,-253
491,-247
492,-240
493,-233
494,-225
495,-216
496,-203
497,-191
498,-181
499,-172
500,-165
501,-160
502,-157
503,-154
504,-150
505,-146
506,-143
507,-140
508,-137
509,-133
510,-127
511,-119
512,-102
513,-87
514,-71
515,-56
516,-38
517,-24
518,-14
519,-5
520,3
521,12
522,20
523,26
524,32
525,36
526,40
527,43
528,45
529,46
530,47
531,47
532,49
533,50
534,51
535,53
536,55
537,58
538,62
539,66
540,69
541,72
542,76
543,81
544,91
545,101
546,107
547,112
548,117
549,122
550,127
551,133
552,140
553,147
554,156
555,168
556,187
557,205
558,229
559,258
560,307
561,349
562,396
563,427
564,461
565,493
566,526
567,550
568,559
569,563
570,565
571,568
572,573
573,578
574,583
575,588
576,592
577,595
578,598
579,600
580,603
581,606
582,611
583,615
584,620
585,625
586,629
587,634
588,639
589,645
590,651
591,657
592,662
593,666
594,670
595,674
596,679
597,686
598,695
599,707
600,722
601,737
602,753
603,761
604,764
605,768
606,772
607,775
608,768
609,750
610,725
611,687
612,665
613,653
614,644
615,633
616,623
617,612
618,602
619,591
620,581
621,573
622,565
623,556
624,538
625,506
626,481
627,465
628,452
629,443
630,431
631,417
632,407
633,401
634,397
635,395
636,393
637,391
638,389
639,386
640,382
641,379
642,375
643,370
644,363
645,351
646,338
647,324
648,301
649,275
650,260
651,252
652,240
653,224
654,205
655,184
656,166
657,149
658,131
659,111
660,85
661,49
662,16
663,-7
664,-21
665,-27
666,-31
667,-35
668,-37
669,-39
670,-41
671,-40
672,-38
673,-34
674,-29
675,-24
676,-20
677,-14
678,-9
679,-3
680,3
681,8
682,13
683,22
684,57
685,113
686,194
687,302
688,426
689,541
690,596
691,591
692,505
693,314
694,59
695,-212
696,-455
697,-629
698,-706
699,-712
700,-664
701,-578
702,-494
703,-413
704,-335
705,-250
706,-168
707,-103
708,-68
709,-57
710,-71
711,-94
712,-123
713,-144
714,-156
715,-165
716,-174
717,-181
718,-185
719,-187
720,-188
721,-189
722,-189
723,-190
724,-190
725,-189
726,-189
727,-191
728,-193
729,-195
730,-197
731,-198
732,-199
733,-200
734,-201
735,-203
736,-205
737,-207
738,-208
739,-211
740,-214
741,-217
742,-221
743,-225
744,-229
745,-233
746,-236
747,-239
748,-242
749,-243
750,-244
751,-244
752,-245
753,-247
754,-247
755,-248
756,-248
757,-249
758,-251
759,-253
760,-258
761,-261
762,-250
763,-234
764,-225
765,-220
766,-215
767,-210
768,-206
769,-203
770,-200
771,-198
772,-197
773,-195
774,-192
775,-190
776,-190
777,-189
778,-188
779,-187
780,-186
781,-186
782,-186
783,-185
784,-183
785,-177
786,-180
787,-197
788,-212
789,-223
790,-233
791,-242
792,-248
793,-255
794,-263
795,-269
796,-269
797,-266
798,-262
799,-260
800,-259
801,-258
802,-259
803,-259
804,-260
805,-261
806,-260
807,-258
808,-256
809,-254
810,-253
811,-250
812,-246
813,-242
814,-238
815,-235
816,-231
817,-224
818,-209
819,-200
820,-199
821,-199
822,-196
823,-193
824,-189
825,-187
826,-186
827,-183
828,-177
829,-168
830,-155
831,-131
832,-108
833,-90
834,-74
835,-67
836,-61
837,-57
838,-54
839,-54
840,-56
841,-60
842,-63
843,-67
844,-72
845,-78
846,-81
847,-84
848,-87
849,-90
850,-93
851,-95
852,-96
853,-97
854,-96
855,-96
856,-94
857,-91
858,-88
859,-85
860,-82
861,-78
862,-75
863,-74
864,-72
865,-71
866,-70
867,-68
868,-65
869,-61
870,-60
871,-61
